method,game,seed,bin,return,agent_steps
DreamerV3,freeway,2,2.0,0.0,
DreamerV3,freeway,2,3.0,0.0,
DreamerV3,freeway,2,4.0,0.0,
DreamerV3,freeway,2,5.0,0.0,
DreamerV3,freeway,2,6.0,0.0,
DreamerV3,freeway,2,7.0,0.0,
DreamerV3,freeway,2,8.0,0.0,
DreamerV3,freeway,2,9.0,0.0,
DreamerV3,freeway,2,10.0,0.0,
DreamerV3,freeway,2,11.0,0.0,
DreamerV3,freeway,2,12.0,0.0,
DreamerV3,freeway,2,13.0,0.0,
DreamerV3,freeway,2,14.0,0.0,
DreamerV3,freeway,2,15.0,0.0,
DreamerV3,freeway,2,16.0,0.0,
DreamerV3,freeway,2,17.0,0.0,
DreamerV3,freeway,2,18.0,0.0,
DreamerV3,freeway,2,19.0,0.0,
DreamerV3,freeway,3,0.0,0.0,
DreamerV3,freeway,3,1.0,0.0,
DreamerV3,freeway,3,2.0,0.0,
DreamerV3,freeway,3,3.0,0.0,
DreamerV3,freeway,3,4.0,0.0,
DreamerV3,freeway,3,5.0,0.0,
DreamerV3,freeway,3,6.0,0.0,
DreamerV3,freeway,3,7.0,0.0,
DreamerV3,freeway,3,8.0,0.0,
DreamerV3,freeway,3,9.0,0.0,
DreamerV3,freeway,3,10.0,0.0,
DreamerV3,freeway,3,11.0,0.0,
DreamerV3,freeway,3,12.0,0.0,
DreamerV3,freeway,3,13.0,0.0,
DreamerV3,freeway,3,14.0,0.0,
DreamerV3,freeway,3,15.0,0.0,
DreamerV3,freeway,3,16.0,0.0,
DreamerV3,freeway,3,17.0,0.0,
DreamerV3,freeway,3,18.0,0.0,
DreamerV3,freeway,3,19.0,0.0,
DreamerV3,freeway,4,0.0,0.0,
DreamerV3,freeway,4,1.0,0.0,
DreamerV3,freeway,4,2.0,0.0,
DreamerV3,freeway,4,3.0,0.0,
DreamerV3,freeway,4,4.0,0.0,
DreamerV3,freeway,4,5.0,0.0,
DreamerV3,freeway,4,6.0,0.0,
DreamerV3,freeway,4,7.0,0.0,
DreamerV3,freeway,4,8.0,0.0,
DreamerV3,freeway,4,9.0,0.0,
DreamerV3,freeway,4,10.0,0.0,
DreamerV3,freeway,4,11.0,0.0,
DreamerV3,freeway,4,12.0,0.0,
DreamerV3,freeway,4,13.0,0.0,
DreamerV3,freeway,4,14.0,0.0,
DreamerV3,freeway,4,15.0,0.0,
DreamerV3,freeway,4,16.0,0.0,
DreamerV3,freeway,4,17.0,0.0,
DreamerV3,freeway,4,18.0,0.0,
DreamerV3,freeway,4,19.0,0.0,
DreamerV3,frostbite,0,0.0,74.61538461538461,
DreamerV3,frostbite,0,1.0,63.333333333333336,
DreamerV3,frostbite,0,2.0,146.66666666666666,
DreamerV3,frostbite,0,3.0,174.16666666666666,
DreamerV3,frostbite,0,4.0,422.22222222222223,
DreamerV3,frostbite,0,5.0,265.0,
DreamerV3,frostbite,0,6.0,503.0,
DreamerV3,frostbite,0,7.0,1246.6666666666667,
DreamerV3,frostbite,0,8.0,1074.2857142857142,
DreamerV3,frostbite,0,9.0,1424.2857142857142,
DreamerV3,frostbite,0,10.0,1308.0,
DreamerV3,frostbite,0,11.0,1640.0,
DreamerV3,frostbite,0,12.0,1838.0,
DreamerV3,frostbite,0,13.0,1742.0,
DreamerV3,frostbite,0,14.0,1684.0,
DreamerV3,frostbite,0,15.0,1831.6666666666667,
DreamerV3,frostbite,0,16.0,2148.0,
DreamerV3,frostbite,0,17.0,2447.5,
DreamerV3,frostbite,0,18.0,2202.0,
DreamerV3,frostbite,0,19.0,1984.0,
DreamerV3,frostbite,1,0.0,70.0,
DreamerV3,frostbite,1,1.0,73.84615384615384,
DreamerV3,frostbite,1,2.0,139.0909090909091,
DreamerV3,frostbite,1,3.0,172.5,
DreamerV3,frostbite,1,4.0,205.0,
DreamerV3,frostbite,1,5.0,198.0,
DreamerV3,frostbite,1,6.0,209.0909090909091,
DreamerV3,frostbite,1,7.0,218.1818181818182,
DreamerV3,frostbite,1,8.0,211.0,
DreamerV3,frostbite,1,9.0,208.1818181818182,
DreamerV3,frostbite,1,10.0,216.0,
DreamerV3,frostbite,1,11.0,304.2857142857143,
DreamerV3,frostbite,1,12.0,708.3333333333334,
DreamerV3,frostbite,1,13.0,1291.6666666666667,
DreamerV3,frostbite,1,14.0,1404.0,
DreamerV3,frostbite,1,15.0,957.1428571428571,
DreamerV3,frostbite,1,16.0,946.0,
DreamerV3,frostbite,1,17.0,1808.0,
DreamerV3,frostbite,1,18.0,2190.0,
DreamerV3,frostbite,1,19.0,2108.0,
DreamerV3,frostbite,2,0.0,90.0,
DreamerV3,frostbite,2,1.0,85.38461538461539,
DreamerV3,frostbite,2,2.0,153.07692307692307,
DreamerV3,frostbite,2,3.0,79.28571428571429,
DreamerV3,frostbite,2,4.0,189.16666666666666,
DreamerV3,frostbite,2,5.0,901.4285714285714,
DreamerV3,frostbite,2,6.0,1710.0,
DreamerV3,frostbite,2,7.0,2135.0,
DreamerV3,frostbite,2,8.0,1700.0,
DreamerV3,frostbite,2,9.0,1446.6666666666667,
DreamerV3,frostbite,2,10.0,1075.7142857142858,
DreamerV3,frostbite,2,11.0,1521.6666666666667,
DreamerV3,frostbite,2,12.0,2194.0,
DreamerV3,frostbite,2,13.0,1493.3333333333333,
DreamerV3,frostbite,2,14.0,1858.3333333333333,
DreamerV3,frostbite,2,15.0,1810.0,
DreamerV3,frostbite,2,16.0,2502.0,
DreamerV3,frostbite,2,17.0,2932.0,
DreamerV3,frostbite,2,18.0,2862.0,
DreamerV3,frostbite,2,19.0,2623.3333333333335,
DreamerV3,frostbite,3,0.0,75.83333333333333,
DreamerV3,frostbite,3,1.0,75.33333333333333,
DreamerV3,frostbite,3,2.0,153.33333333333334,
DreamerV3,frostbite,3,3.0,193.63636363636363,
DreamerV3,frostbite,3,4.0,220.0,
DreamerV3,frostbite,3,5.0,223.63636363636363,
DreamerV3,frostbite,3,6.0,223.0,
DreamerV3,frostbite,3,7.0,228.0,
DreamerV3,frostbite,3,8.0,242.0,
DreamerV3,frostbite,3,9.0,240.0,
DreamerV3,frostbite,3,10.0,240.0,
DreamerV3,frostbite,3,11.0,240.0,
DreamerV3,frostbite,3,12.0,240.0,
DreamerV3,frostbite,3,13.0,240.0,
DreamerV3,frostbite,3,14.0,244.0,
DreamerV3,frostbite,3,15.0,261.0,
DreamerV3,frostbite,3,16.0,257.0,
DreamerV3,frostbite,3,17.0,260.0,
DreamerV3,frostbite,3,18.0,257.0,
DreamerV3,frostbite,3,19.0,250.0,
DreamerV3,frostbite,4,0.0,70.83333333333333,
DreamerV3,frostbite,4,1.0,95.0,
DreamerV3,frostbite,4,2.0,152.72727272727272,
DreamerV3,frostbite,4,3.0,163.33333333333334,
DreamerV3,frostbite,4,4.0,309.09090909090907,
DreamerV3,frostbite,4,5.0,764.2857142857143,
DreamerV3,frostbite,4,6.0,922.8571428571429,
DreamerV3,frostbite,4,7.0,634.2857142857143,
DreamerV3,frostbite,4,8.0,1225.7142857142858,
DreamerV3,frostbite,4,9.0,2000.0,
DreamerV3,frostbite,4,10.0,1693.3333333333333,
DreamerV3,frostbite,4,11.0,1570.0,
DreamerV3,frostbite,4,12.0,1861.6666666666667,
DreamerV3,frostbite,4,13.0,2420.0,
DreamerV3,frostbite,4,14.0,2418.3333333333335,
DreamerV3,frostbite,4,15.0,2468.0,
DreamerV3,frostbite,4,16.0,2726.6666666666665,
DreamerV3,frostbite,4,17.0,2742.0,
DreamerV3,frostbite,4,18.0,2498.3333333333335,
DreamerV3,frostbite,4,19.0,2585.0,
DreamerV3,gopher,0,0.0,308.0,
DreamerV3,gopher,0,1.0,325.0,
DreamerV3,gopher,0,2.0,226.66666666666666,
DreamerV3,gopher,0,3.0,380.0,
DreamerV3,gopher,0,4.0,528.0,
DreamerV3,gopher,0,5.0,548.0,
DreamerV3,gopher,0,6.0,432.0,
DreamerV3,gopher,0,7.0,308.0,
DreamerV3,gopher,0,8.0,696.0,
DreamerV3,gopher,0,9.0,660.0,
DreamerV3,gopher,0,10.0,700.0,
DreamerV3,gopher,0,11.0,848.0,
DreamerV3,gopher,0,12.0,653.3333333333334,
DreamerV3,gopher,0,13.0,960.0,
DreamerV3,gopher,0,14.0,590.0,
DreamerV3,gopher,0,15.0,704.0,
DreamerV3,gopher,0,16.0,632.0,
DreamerV3,gopher,0,17.0,910.0,
DreamerV3,gopher,0,18.0,1353.3333333333333,
DreamerV3,gopher,0,19.0,532.0,
DreamerV3,gopher,1,0.0,155.0,
DreamerV3,gopher,1,1.0,580.0,
DreamerV3,gopher,1,2.0,240.0,
DreamerV3,gopher,1,3.0,323.3333333333333,
DreamerV3,gopher,1,4.0,324.0,
DreamerV3,gopher,1,5.0,540.0,
DreamerV3,gopher,1,6.0,290.0,
DreamerV3,gopher,1,7.0,244.0,
DreamerV3,gopher,1,8.0,420.0,
DreamerV3,gopher,1,9.0,432.0,
DreamerV3,gopher,1,10.0,765.0,
DreamerV3,gopher,1,11.0,744.0,
DreamerV3,gopher,1,12.0,828.0,
DreamerV3,gopher,1,13.0,920.0,
DreamerV3,gopher,1,14.0,1945.0,
DreamerV3,gopher,1,15.0,1575.0,
DreamerV3,gopher,1,16.0,816.0,
DreamerV3,gopher,1,17.0,1135.0,
DreamerV3,gopher,1,18.0,1160.0,
DreamerV3,gopher,1,19.0,1286.6666666666667,
DreamerV3,gopher,2,0.0,380.0,
DreamerV3,gopher,2,1.0,408.0,
DreamerV3,gopher,2,2.0,340.0,
DreamerV3,gopher,2,3.0,210.0,
DreamerV3,gopher,2,4.0,216.66666666666666,
DreamerV3,gopher,2,5.0,310.0,
DreamerV3,gopher,2,6.0,906.6666666666666,
DreamerV3,gopher,2,7.0,463.3333333333333,
DreamerV3,gopher,2,8.0,364.0,
DreamerV3,gopher,2,9.0,656.0,
DreamerV3,gopher,2,10.0,1040.0,
DreamerV3,gopher,2,11.0,875.0,
DreamerV3,gopher,2,12.0,304.0,
DreamerV3,gopher,2,13.0,664.0,
DreamerV3,gopher,2,14.0,728.0,
DreamerV3,gopher,2,15.0,1115.0,
DreamerV3,gopher,2,16.0,1165.0,
DreamerV3,gopher,2,17.0,672.0,
DreamerV3,gopher,2,18.0,705.0,
DreamerV3,gopher,2,19.0,935.0,
DreamerV3,gopher,3,0.0,370.0,
DreamerV3,gopher,3,1.0,372.0,
DreamerV3,gopher,3,2.0,456.0,
DreamerV3,gopher,3,3.0,203.33333333333334,
DreamerV3,gopher,3,4.0,488.0,
DreamerV3,gopher,3,5.0,475.0,
DreamerV3,gopher,3,6.0,675.0,
DreamerV3,gopher,3,7.0,660.0,
DreamerV3,gopher,3,8.0,885.0,
DreamerV3,gopher,3,9.0,973.3333333333334,
DreamerV3,gopher,3,10.0,835.0,
DreamerV3,gopher,3,11.0,788.0,
DreamerV3,gopher,3,12.0,715.0,
DreamerV3,gopher,3,13.0,775.0,
DreamerV3,gopher,3,14.0,836.0,
DreamerV3,gopher,3,15.0,600.0,
DreamerV3,gopher,3,16.0,1273.3333333333333,
DreamerV3,gopher,3,17.0,706.6666666666666,
DreamerV3,gopher,3,18.0,905.0,
DreamerV3,gopher,3,19.0,1220.0,
DreamerV3,gopher,4,0.0,230.0,
DreamerV3,gopher,4,1.0,336.6666666666667,
DreamerV3,gopher,4,2.0,340.0,
DreamerV3,gopher,4,3.0,300.0,
DreamerV3,gopher,4,4.0,404.0,
DreamerV3,gopher,4,5.0,660.0,
DreamerV3,gopher,4,6.0,280.0,
DreamerV3,gopher,4,7.0,565.0,
DreamerV3,gopher,4,8.0,496.0,
DreamerV3,gopher,4,9.0,483.3333333333333,
DreamerV3,gopher,4,10.0,880.0,
DreamerV3,gopher,4,11.0,865.0,
DreamerV3,gopher,4,12.0,504.0,
DreamerV3,gopher,4,13.0,680.0,
DreamerV3,gopher,4,14.0,1360.0,
DreamerV3,gopher,4,15.0,955.0,
DreamerV3,gopher,4,16.0,985.0,
DreamerV3,gopher,4,17.0,660.0,
DreamerV3,gopher,4,18.0,1125.0,
DreamerV3,gopher,4,19.0,1170.0,
DreamerV3,hero,0,0.0,18.75,
DreamerV3,hero,0,1.0,302.22222222222223,
DreamerV3,hero,0,2.0,2612.0,
DreamerV3,hero,0,3.0,2920.8333333333335,
DreamerV3,hero,0,4.0,3398.0,
DreamerV3,hero,0,5.0,3046.3636363636365,
DreamerV3,hero,0,6.0,3427.9166666666665,
DreamerV3,hero,0,7.0,3080.8333333333335,
DreamerV3,hero,0,8.0,3184.4444444444443,
DreamerV3,hero,0,9.0,7430.0,
DreamerV3,hero,0,10.0,7473.888888888889,
DreamerV3,hero,0,11.0,7506.666666666667,
DreamerV3,hero,0,12.0,7565.0,
DreamerV3,hero,0,13.0,7626.666666666667,
DreamerV3,hero,0,14.0,7526.25,
DreamerV3,hero,0,15.0,7568.75,
DreamerV3,hero,0,16.0,7561.25,
DreamerV3,hero,0,17.0,7555.0,
DreamerV3,hero,0,18.0,7546.428571428572,
DreamerV3,hero,0,19.0,7585.0,
DreamerV3,hero,1,0.0,805.8333333333334,
DreamerV3,hero,1,1.0,244.44444444444446,
DreamerV3,hero,1,2.0,2175.0,
DreamerV3,hero,1,3.0,2479.285714285714,
DreamerV3,hero,1,4.0,3002.5,
DreamerV3,hero,1,5.0,3088.5,
DreamerV3,hero,1,6.0,3071.25,
DreamerV3,hero,1,7.0,3606.25,
DreamerV3,hero,1,8.0,3113.5,
DreamerV3,hero,1,9.0,4942.777777777777,
DreamerV3,hero,1,10.0,4915.0,
DreamerV3,hero,1,11.0,7410.714285714285,
DreamerV3,hero,1,12.0,7491.666666666667,
DreamerV3,hero,1,13.0,7413.333333333333,
DreamerV3,hero,1,14.0,6780.714285714285,
DreamerV3,hero,1,15.0,7564.375,
DreamerV3,hero,1,16.0,7543.333333333333,
DreamerV3,hero,1,17.0,7563.75,
DreamerV3,hero,1,18.0,7502.5,
DreamerV3,hero,1,19.0,8267.857142857143,
DreamerV3,hero,2,0.0,793.3333333333334,
DreamerV3,hero,2,1.0,350.0,
DreamerV3,hero,2,2.0,785.5,
DreamerV3,hero,2,3.0,2944.5,
DreamerV3,hero,2,4.0,3082.5,
DreamerV3,hero,2,5.0,3111.25,
DreamerV3,hero,2,6.0,3458.6363636363635,
DreamerV3,hero,2,7.0,3565.5,
DreamerV3,hero,2,8.0,4206.25,
DreamerV3,hero,2,9.0,5262.142857142857,
DreamerV3,hero,2,10.0,6382.5,
DreamerV3,hero,2,11.0,7434.285714285715,
DreamerV3,hero,2,12.0,7412.142857142857,
DreamerV3,hero,2,13.0,7412.5,
DreamerV3,hero,2,14.0,7532.5,
DreamerV3,hero,2,15.0,7376.0,
DreamerV3,hero,2,16.0,7523.333333333333,
DreamerV3,hero,2,17.0,7547.142857142857,
DreamerV3,hero,2,18.0,8208.57142857143,
DreamerV3,hero,2,19.0,8219.285714285714,
DreamerV3,hero,3,0.0,375.7142857142857,
DreamerV3,hero,3,1.0,219.6153846153846,
DreamerV3,hero,3,2.0,808.3333333333334,
DreamerV3,hero,3,3.0,2740.0,
DreamerV3,hero,3,4.0,3908.125,
DreamerV3,hero,3,5.0,3098.6363636363635,
DreamerV3,hero,3,6.0,3093.3333333333335,
DreamerV3,hero,3,7.0,3125.625,
DreamerV3,hero,3,8.0,3140.5555555555557,
DreamerV3,hero,3,9.0,3773.5714285714284,
DreamerV3,hero,3,10.0,6778.75,
DreamerV3,hero,3,11.0,4898.75,
DreamerV3,hero,3,12.0,6261.25,
DreamerV3,hero,3,13.0,7565.0,
DreamerV3,hero,3,14.0,6226.666666666667,
DreamerV3,hero,3,15.0,7566.25,
DreamerV3,hero,3,16.0,7516.0,
DreamerV3,hero,3,17.0,8519.166666666666,
DreamerV3,hero,3,18.0,9228.75,
DreamerV3,hero,3,19.0,13161.666666666666,
DreamerV3,hero,4,0.0,466.6666666666667,
DreamerV3,hero,4,1.0,335.38461538461536,
DreamerV3,hero,4,2.0,1431.6666666666667,
DreamerV3,hero,4,3.0,2888.0,
DreamerV3,hero,4,4.0,2988.5,
DreamerV3,hero,4,5.0,3000.0,
DreamerV3,hero,4,6.0,2519.5454545454545,
DreamerV3,hero,4,7.0,3481.0,
DreamerV3,hero,4,8.0,2780.625,
DreamerV3,hero,4,9.0,3149.285714285714,
DreamerV3,hero,4,10.0,3155.4545454545455,
DreamerV3,hero,4,11.0,3177.8571428571427,
DreamerV3,hero,4,12.0,3231.6666666666665,
DreamerV3,hero,4,13.0,6132.857142857143,
DreamerV3,hero,4,14.0,4684.375,
DreamerV3,hero,4,15.0,6332.5,
DreamerV3,hero,4,16.0,7490.714285714285,
DreamerV3,hero,4,17.0,7568.75,
DreamerV3,hero,4,18.0,7530.0,
DreamerV3,hero,4,19.0,7595.833333333333,
DreamerV3,jamesbond,0,0.0,44.44444444444444,
DreamerV3,jamesbond,0,1.0,30.0,
DreamerV3,jamesbond,0,2.0,43.75,
DreamerV3,jamesbond,0,3.0,28.571428571428573,
DreamerV3,jamesbond,0,4.0,60.0,
DreamerV3,jamesbond,0,5.0,91.66666666666667,
DreamerV3,jamesbond,0,6.0,192.85714285714286,
DreamerV3,jamesbond,0,7.0,175.0,
DreamerV3,jamesbond,0,8.0,135.71428571428572,
DreamerV3,jamesbond,0,9.0,150.0,
DreamerV3,jamesbond,0,10.0,220.0,
DreamerV3,jamesbond,0,11.0,280.0,
DreamerV3,jamesbond,0,12.0,300.0,
DreamerV3,jamesbond,0,13.0,287.5,
DreamerV3,jamesbond,0,14.0,412.5,
DreamerV3,jamesbond,0,15.0,340.0,
DreamerV3,jamesbond,0,16.0,316.6666666666667,
DreamerV3,jamesbond,0,17.0,387.5,
DreamerV3,jamesbond,0,18.0,312.5,
DreamerV3,jamesbond,0,19.0,325.0,
DreamerV3,jamesbond,1,0.0,25.0,
DreamerV3,jamesbond,1,1.0,22.22222222222222,
DreamerV3,jamesbond,1,2.0,40.0,
DreamerV3,jamesbond,1,3.0,71.42857142857143,
DreamerV3,jamesbond,1,4.0,125.0,
DreamerV3,jamesbond,1,5.0,58.333333333333336,
DreamerV3,jamesbond,1,6.0,66.66666666666667,
DreamerV3,jamesbond,1,7.0,87.5,
DreamerV3,jamesbond,1,8.0,93.75,
DreamerV3,jamesbond,1,9.0,141.66666666666666,
DreamerV3,jamesbond,1,10.0,68.75,
DreamerV3,jamesbond,1,11.0,128.57142857142858,
DreamerV3,jamesbond,1,12.0,85.71428571428571,
DreamerV3,jamesbond,1,13.0,171.42857142857142,
DreamerV3,jamesbond,1,14.0,68.75,
DreamerV3,jamesbond,1,15.0,191.66666666666666,
DreamerV3,jamesbond,1,16.0,142.85714285714286,
DreamerV3,jamesbond,1,17.0,300.0,
DreamerV3,jamesbond,1,18.0,225.0,
DreamerV3,jamesbond,1,19.0,216.66666666666666,
DreamerV3,jamesbond,2,0.0,20.0,
DreamerV3,jamesbond,2,1.0,15.0,
DreamerV3,jamesbond,2,2.0,30.0,
DreamerV3,jamesbond,2,3.0,8.333333333333334,
DreamerV3,jamesbond,2,4.0,100.0,
DreamerV3,jamesbond,2,5.0,80.0,
DreamerV3,jamesbond,2,6.0,150.0,
DreamerV3,jamesbond,2,7.0,212.5,
DreamerV3,jamesbond,2,8.0,140.0,
DreamerV3,jamesbond,2,9.0,200.0,
DreamerV3,jamesbond,2,10.0,250.0,
DreamerV3,jamesbond,2,11.0,350.0,
DreamerV3,jamesbond,2,12.0,283.3333333333333,
DreamerV3,jamesbond,2,13.0,287.5,
DreamerV3,jamesbond,2,14.0,362.5,
DreamerV3,jamesbond,2,15.0,275.0,
DreamerV3,jamesbond,2,16.0,312.5,
DreamerV3,jamesbond,2,17.0,225.0,
DreamerV3,jamesbond,2,18.0,320.0,
DreamerV3,jamesbond,2,19.0,325.0,
DreamerV3,jamesbond,3,0.0,30.0,
DreamerV3,jamesbond,3,1.0,15.0,
DreamerV3,jamesbond,3,2.0,27.272727272727273,
DreamerV3,jamesbond,3,3.0,27.77777777777778,
DreamerV3,jamesbond,3,4.0,70.0,
DreamerV3,jamesbond,3,5.0,83.33333333333333,
DreamerV3,jamesbond,3,6.0,105.0,
DreamerV3,jamesbond,3,7.0,75.0,
DreamerV3,jamesbond,3,8.0,61.111111111111114,
DreamerV3,jamesbond,3,9.0,77.77777777777777,
DreamerV3,jamesbond,3,10.0,111.11111111111111,
DreamerV3,jamesbond,3,11.0,125.0,
DreamerV3,jamesbond,3,12.0,138.88888888888889,
DreamerV3,jamesbond,3,13.0,155.55555555555554,
DreamerV3,jamesbond,3,14.0,112.5,
DreamerV3,jamesbond,3,15.0,183.33333333333334,
DreamerV3,jamesbond,3,16.0,214.28571428571428,
DreamerV3,jamesbond,3,17.0,212.5,
DreamerV3,jamesbond,3,18.0,200.0,
DreamerV3,jamesbond,3,19.0,228.57142857142858,
DreamerV3,jamesbond,4,0.0,30.0,
DreamerV3,jamesbond,4,1.0,35.0,
DreamerV3,jamesbond,4,2.0,25.0,
DreamerV3,jamesbond,4,3.0,40.0,
DreamerV3,jamesbond,4,4.0,100.0,
DreamerV3,jamesbond,4,5.0,110.0,
DreamerV3,jamesbond,4,6.0,140.0,
DreamerV3,jamesbond,4,7.0,177.77777777777777,
DreamerV3,jamesbond,4,8.0,220.0,
DreamerV3,jamesbond,4,9.0,227.77777777777777,
DreamerV3,jamesbond,4,10.0,250.0,
DreamerV3,jamesbond,4,11.0,211.11111111111111,
DreamerV3,jamesbond,4,12.0,233.33333333333334,
DreamerV3,jamesbond,4,13.0,262.5,
DreamerV3,jamesbond,4,14.0,275.0,
DreamerV3,jamesbond,4,15.0,268.75,
DreamerV3,jamesbond,4,16.0,271.42857142857144,
DreamerV3,jamesbond,4,17.0,287.5,
DreamerV3,jamesbond,4,18.0,264.2857142857143,
DreamerV3,jamesbond,4,19.0,257.14285714285717,
DreamerV3,kangaroo,0,0.0,54.54545454545455,
DreamerV3,kangaroo,0,1.0,18.181818181818183,
DreamerV3,kangaroo,0,2.0,33.333333333333336,
DreamerV3,kangaroo,0,3.0,140.0,
DreamerV3,kangaroo,0,4.0,0.0,
DreamerV3,kangaroo,0,5.0,100.0,
DreamerV3,kangaroo,0,6.0,222.22222222222223,
DreamerV3,kangaroo,0,7.0,177.77777777777777,
DreamerV3,kangaroo,0,8.0,280.0,
DreamerV3,kangaroo,0,9.0,400.0,
DreamerV3,kangaroo,0,10.0,555.5555555555555,
DreamerV3,kangaroo,0,11.0,480.0,
DreamerV3,kangaroo,0,12.0,560.0,
DreamerV3,kangaroo,0,13.0,600.0,
DreamerV3,kangaroo,0,14.0,600.0,
DreamerV3,kangaroo,0,15.0,620.0,
DreamerV3,kangaroo,0,16.0,600.0,
DreamerV3,kangaroo,0,17.0,600.0,
DreamerV3,kangaroo,0,18.0,640.0,
DreamerV3,kangaroo,0,19.0,750.0,
DreamerV3,kangaroo,1,0.0,0.0,
DreamerV3,kangaroo,1,1.0,90.9090909090909,
DreamerV3,kangaroo,1,2.0,90.9090909090909,
DreamerV3,kangaroo,1,3.0,109.0909090909091,
DreamerV3,kangaroo,1,4.0,26.666666666666668,
DreamerV3,kangaroo,1,5.0,133.33333333333334,
DreamerV3,kangaroo,1,6.0,138.46153846153845,
DreamerV3,kangaroo,1,7.0,200.0,
DreamerV3,kangaroo,1,8.0,153.84615384615384,
DreamerV3,kangaroo,1,9.0,169.23076923076923,
DreamerV3,kangaroo,1,10.0,500.0,
DreamerV3,kangaroo,1,11.0,700.0,
DreamerV3,kangaroo,1,12.0,700.0,
DreamerV3,kangaroo,1,13.0,755.5555555555555,
DreamerV3,kangaroo,1,14.0,822.2222222222222,
DreamerV3,kangaroo,1,15.0,1275.0,
DreamerV3,kangaroo,1,16.0,1275.0,
DreamerV3,kangaroo,1,17.0,1325.0,
DreamerV3,kangaroo,1,18.0,1375.0,
DreamerV3,kangaroo,1,19.0,1425.0,
DreamerV3,kangaroo,2,0.0,22.22222222222222,
DreamerV3,kangaroo,2,1.0,18.181818181818183,
DreamerV3,kangaroo,2,2.0,44.44444444444444,
DreamerV3,kangaroo,2,3.0,225.0,
DreamerV3,kangaroo,2,4.0,133.33333333333334,
DreamerV3,kangaroo,2,5.0,280.0,
DreamerV3,kangaroo,2,6.0,420.0,
DreamerV3,kangaroo,2,7.0,288.8888888888889,
DreamerV3,kangaroo,2,8.0,377.77777777777777,
DreamerV3,kangaroo,2,9.0,580.0,
DreamerV3,kangaroo,2,10.0,488.8888888888889,
DreamerV3,kangaroo,2,11.0,577.7777777777778,
DreamerV3,kangaroo,2,12.0,700.0,
DreamerV3,kangaroo,2,13.0,688.8888888888889,
DreamerV3,kangaroo,2,14.0,525.0,
DreamerV3,kangaroo,2,15.0,775.0,
DreamerV3,kangaroo,2,16.0,825.0,
DreamerV3,kangaroo,2,17.0,850.0,
DreamerV3,kangaroo,2,18.0,1050.0,
DreamerV3,kangaroo,2,19.0,942.8571428571429,
DreamerV3,kangaroo,3,0.0,40.0,
DreamerV3,kangaroo,3,1.0,40.0,
DreamerV3,kangaroo,3,2.0,50.0,
DreamerV3,kangaroo,3,3.0,16.666666666666668,
DreamerV3,kangaroo,3,4.0,0.0,
DreamerV3,kangaroo,3,5.0,16.666666666666668,
DreamerV3,kangaroo,3,6.0,90.9090909090909,
DreamerV3,kangaroo,3,7.0,15.384615384615385,
DreamerV3,kangaroo,3,8.0,183.33333333333334,
DreamerV3,kangaroo,3,9.0,316.6666666666667,
DreamerV3,kangaroo,3,10.0,660.0,
DreamerV3,kangaroo,3,11.0,822.2222222222222,
DreamerV3,kangaroo,3,12.0,900.0,
DreamerV3,kangaroo,3,13.0,1175.0,
DreamerV3,kangaroo,3,14.0,1025.0,
DreamerV3,kangaroo,3,15.0,911.1111111111111,
DreamerV3,kangaroo,3,16.0,950.0,
DreamerV3,kangaroo,3,17.0,1222.2222222222222,
DreamerV3,kangaroo,3,18.0,1400.0,
DreamerV3,kangaroo,3,19.0,1425.0,
DreamerV3,kangaroo,4,0.0,20.0,
DreamerV3,kangaroo,4,1.0,40.0,
DreamerV3,kangaroo,4,2.0,60.0,
DreamerV3,kangaroo,4,3.0,20.0,
DreamerV3,kangaroo,4,4.0,14.285714285714286,
DreamerV3,kangaroo,4,5.0,30.76923076923077,
DreamerV3,kangaroo,4,6.0,100.0,
DreamerV3,kangaroo,4,7.0,400.0,
DreamerV3,kangaroo,4,8.0,233.33333333333334,
DreamerV3,kangaroo,4,9.0,233.33333333333334,
DreamerV3,kangaroo,4,10.0,272.72727272727275,
DreamerV3,kangaroo,4,11.0,425.0,
DreamerV3,kangaroo,4,12.0,450.0,
DreamerV3,kangaroo,4,13.0,533.3333333333334,
DreamerV3,kangaroo,4,14.0,555.5555555555555,
DreamerV3,kangaroo,4,15.0,575.0,
DreamerV3,kangaroo,4,16.0,400.0,
DreamerV3,kangaroo,4,17.0,600.0,
DreamerV3,kangaroo,4,18.0,622.2222222222222,
DreamerV3,kangaroo,4,19.0,622.2222222222222,
DreamerV3,krull,0,0.0,1550.0,
DreamerV3,krull,0,1.0,1592.5,
DreamerV3,krull,0,2.0,1652.0,
DreamerV3,krull,0,3.0,3053.3333333333335,
DreamerV3,krull,0,4.0,4453.333333333333,
DreamerV3,krull,0,5.0,5592.5,
DreamerV3,krull,0,6.0,4712.5,
DreamerV3,krull,0,7.0,7042.5,
DreamerV3,krull,0,8.0,5930.0,
DreamerV3,krull,0,9.0,7167.5,
DreamerV3,krull,0,10.0,7273.333333333333,
DreamerV3,krull,0,11.0,7317.5,
DreamerV3,krull,0,12.0,7367.5,
DreamerV3,krull,0,13.0,6690.0,
DreamerV3,krull,0,14.0,5595.0,
DreamerV3,krull,0,15.0,6387.5,
DreamerV3,krull,0,16.0,10880.0,
