method,game,bin,mean,std,seeds,sem,agent_steps
Full CoRe-WM,crazy_climber,,46456.0,8079.5160746173415,5,3613.2694336293275,60000.0
Full CoRe-WM,crazy_climber,,47686.0,6270.971216645791,5,2804.4635850729096,70000.0
Full CoRe-WM,crazy_climber,,54534.0,6378.673843362741,5,2852.6296640117866,80000.0
Full CoRe-WM,crazy_climber,,58480.0,11216.795442549534,5,5016.303419850118,90000.0
Full CoRe-WM,crazy_climber,,58110.8,6741.967494730304,5,3015.099524062183,100000.0
Full CoRe-WM,demon_attack,,145.2,91.49631140106142,5,40.91839439665247,10000.0
Full CoRe-WM,demon_attack,,274.6,122.30106295531532,5,54.69469809771327,20000.0
Full CoRe-WM,demon_attack,,303.7,139.6417738357688,5,62.44969975908611,30000.0
Full CoRe-WM,demon_attack,,266.3,95.42968615687678,5,42.67745306364943,40000.0
Full CoRe-WM,demon_attack,,269.6,122.44560016595126,5,54.75933710336531,50000.0
Full CoRe-WM,demon_attack,,275.9,65.72518543146151,5,29.393196491705357,60000.0
Full CoRe-WM,demon_attack,,223.8,68.25467016988654,5,30.52441645633868,70000.0
Full CoRe-WM,demon_attack,,223.9,90.31362023526684,5,40.389478828031436,80000.0
Full CoRe-WM,demon_attack,,228.7,62.26315122124803,5,27.844927724811928,90000.0
Full CoRe-WM,demon_attack,,284.51,113.12954631748508,5,50.59307116592153,100000.0
Full CoRe-WM,freeway,,0.0,0.0,5,0.0,10000.0
Full CoRe-WM,freeway,,0.0,0.0,5,0.0,20000.0
Full CoRe-WM,freeway,,0.0,0.0,5,0.0,30000.0
Full CoRe-WM,freeway,,0.0,0.0,5,0.0,40000.0
Full CoRe-WM,freeway,,0.0,0.0,5,0.0,50000.0
Full CoRe-WM,freeway,,0.0,0.0,5,0.0,60000.0
Full CoRe-WM,freeway,,0.1,0.0,5,0.0,70000.0
Full CoRe-WM,freeway,,0.02,0.044721359549995794,5,0.02,80000.0
Full CoRe-WM,freeway,,0.1,0.22360679774997896,5,0.09999999999999999,90000.0
Full CoRe-WM,freeway,,0.0,0.0,5,0.0,100000.0
Full CoRe-WM,frostbite,,86.6,45.61030585295389,5,20.397548872352285,10000.0
Full CoRe-WM,frostbite,,380.4,449.961442792602,5,201.22887466762816,20000.0
Full CoRe-WM,frostbite,,474.8,570.0541202377192,5,254.93595274107574,30000.0
Full CoRe-WM,frostbite,,458.0,540.1504420066691,5,241.562621280694,40000.0
Full CoRe-WM,frostbite,,477.6,427.9203196858032,5,191.37178475417946,50000.0
Full CoRe-WM,frostbite,,687.0,666.0987164077109,5,297.8884019225992,60000.0
Full CoRe-WM,frostbite,,648.4,455.85337554963877,5,203.86382710034655,70000.0
Full CoRe-WM,frostbite,,1262.4,976.3525490313425,5,436.6381339278556,80000.0
Full CoRe-WM,frostbite,,1295.2,1113.8777760598332,5,498.14128517921495,90000.0
Full CoRe-WM,frostbite,,1570.6,1161.0500979716594,5,519.2373888694842,100000.0
Full CoRe-WM,gopher,,306.4,32.35428874198906,5,14.469277798148738,10000.0
Full CoRe-WM,gopher,,424.0,65.5286197016235,5,29.305289624912422,20000.0
Full CoRe-WM,gopher,,387.2,87.87035905241312,5,39.296819209701944,30000.0
Full CoRe-WM,gopher,,450.8,98.33209038762473,5,43.97544769527651,40000.0
Full CoRe-WM,gopher,,538.4,121.60098683810095,5,54.38161454021019,50000.0
Full CoRe-WM,gopher,,582.4,147.71865149668812,5,66.06178925823913,60000.0
Full CoRe-WM,gopher,,846.8,54.728420404758616,5,24.475293665245363,70000.0
Full CoRe-WM,gopher,,927.6,204.79941406166182,5,91.58908231880042,80000.0
Full CoRe-WM,gopher,,1393.2,364.918072997214,5,163.19632348800016,90000.0
Full CoRe-WM,gopher,,1405.84,245.2081727838613,5,109.66042859664553,100000.0
Full CoRe-WM,hero,,288.2,402.090257280626,5,179.82022967397188,10000.0
Full CoRe-WM,hero,,2789.0,158.45267432265067,5,70.86219020041646,20000.0
Full CoRe-WM,hero,,2907.6,172.88666808056655,5,77.31726844631798,30000.0
Full CoRe-WM,hero,,3099.6,86.05477906543022,5,38.48486715580556,40000.0
Full CoRe-WM,hero,,3239.3,146.73087609634183,5,65.62004266990385,50000.0
Full CoRe-WM,hero,,3618.5,1094.4592271985284,5,489.4570461235592,60000.0
Full CoRe-WM,hero,,5022.6,1864.097549754304,5,833.649767588284,70000.0
Full CoRe-WM,hero,,6629.1,1251.641242529184,5,559.7509803475112,80000.0
Full CoRe-WM,hero,,7531.3,31.463470882914358,5,14.070891940456365,90000.0
Full CoRe-WM,hero,,7502.05,73.14655665169754,5,32.71213459864702,100000.0
Full CoRe-WM,jamesbond,,19.0,11.937336386313323,5,5.338539126015656,10000.0
Full CoRe-WM,jamesbond,,60.0,32.4037034920393,5,14.491376746189436,20000.0
Full CoRe-WM,jamesbond,,99.0,40.3732584763727,5,18.055470085267785,30000.0
Full CoRe-WM,jamesbond,,125.0,30.618621784789728,5,13.693063937629153,40000.0
Full CoRe-WM,jamesbond,,145.0,94.00797838481583,5,42.04164601915581,50000.0
Full CoRe-WM,jamesbond,,169.0,80.34301463101818,5,35.93048844644336,60000.0
Full CoRe-WM,jamesbond,,239.0,110.19301248264338,5,49.27981331133469,70000.0
Full CoRe-WM,jamesbond,,211.0,37.6497011940334,5,16.837458240482736,80000.0
Full CoRe-WM,jamesbond,,232.0,162.08022704821215,5,72.48448109768049,90000.0
Full CoRe-WM,jamesbond,,351.0,250.79398916241993,5,112.1584816231033,100000.0
Full CoRe-WM,kangaroo,,52.0,22.80350850198276,5,10.198039027185569,10000.0
Full CoRe-WM,kangaroo,,44.0,66.93280212272605,5,29.93325909419153,20000.0
Full CoRe-WM,kangaroo,,100.0,108.62780491200216,5,48.579831205964474,30000.0
Full CoRe-WM,kangaroo,,92.0,130.843417870369,5,58.514955353311166,40000.0
Full CoRe-WM,kangaroo,,208.0,179.2205345377588,5,80.1498596380555,50000.0
Full CoRe-WM,kangaroo,,496.0,232.12065827926648,5,103.80751417888784,60000.0
Full CoRe-WM,kangaroo,,604.0,339.8234835911138,5,151.97368193210295,70000.0
Full CoRe-WM,kangaroo,,1068.0,1047.2440021313084,5,468.34175555890806,80000.0
Full CoRe-WM,kangaroo,,1176.0,1096.758861372909,5,490.48547379101853,90000.0
Full CoRe-WM,kangaroo,,1306.8,695.588384031821,5,311.07658221087615,100000.0
Full CoRe-WM,krull,,2014.0,459.40777093993523,5,205.45340104266953,10000.0
Full CoRe-WM,krull,,2696.4,561.7012551169884,5,251.2004378977075,20000.0
Full CoRe-WM,krull,,6308.8,3810.8044688753057,5,1704.243568273033,30000.0
Full CoRe-WM,krull,,6602.6,341.44516397219616,5,152.69891944607855,40000.0
Full CoRe-WM,krull,,7131.6,572.4266765272212,5,255.99699216982995,50000.0
Full CoRe-WM,krull,,7083.6,542.4359870067618,5,242.5847480778624,60000.0
Full CoRe-WM,krull,,7379.6,328.59138759255393,5,146.9505358955863,70000.0
Full CoRe-WM,krull,,7693.6,365.3146588901135,5,163.3736820910883,80000.0
Full CoRe-WM,krull,,7853.0,864.4735392133178,5,386.6043196861617,90000.0
Full CoRe-WM,krull,,7876.360000000001,269.7134646249609,5,120.61952826967948,100000.0
Full CoRe-WM,kung_fu_master,,460.0,144.04860290887933,5,64.42049363362563,10000.0
Full CoRe-WM,kung_fu_master,,4908.0,4115.145197924369,5,1840.3488799681431,20000.0
Full CoRe-WM,kung_fu_master,,10790.0,5595.37755651931,5,2502.32891523077,30000.0
Full CoRe-WM,kung_fu_master,,11906.0,7571.613434400887,5,3386.1284677342055,40000.0
Full CoRe-WM,kung_fu_master,,13176.0,9571.845694535616,5,4280.6595286240645,50000.0
Full CoRe-WM,kung_fu_master,,15590.0,9172.09627075512,5,4101.886151516153,60000.0
Full CoRe-WM,kung_fu_master,,15038.0,7057.504516470393,5,3156.211970067917,70000.0
Full CoRe-WM,kung_fu_master,,18834.0,6705.499981358586,5,2998.790756288274,80000.0
Full CoRe-WM,kung_fu_master,,19974.0,8864.54905790475,5,3964.3468566713477,90000.0
Full CoRe-WM,kung_fu_master,,18675.0,6356.217939938812,5,2842.587078701372,100000.0
Full CoRe-WM,ms_pacman,,430.0,106.08251505314153,5,47.44154297659384,10000.0
Full CoRe-WM,ms_pacman,,527.2,146.18720874276244,5,65.37690723795367,20000.0
Full CoRe-WM,ms_pacman,,519.6,80.4630349912306,5,35.984163183267164,30000.0
Full CoRe-WM,ms_pacman,,552.2,220.5577022005806,5,98.63640301633063,40000.0
Full CoRe-WM,ms_pacman,,622.4,22.656124999655166,5,10.13212712119227,50000.0
Full CoRe-WM,ms_pacman,,638.2,165.2791577906906,5,73.91508641677962,60000.0
Full CoRe-WM,ms_pacman,,707.2,38.8419875907503,5,17.37066492682419,70000.0
Full CoRe-WM,ms_pacman,,939.6,202.18135423426168,5,90.41825037015481,80000.0
Full CoRe-WM,ms_pacman,,1026.6,315.19406720304875,5,140.9590720741308,90000.0
Full CoRe-WM,ms_pacman,,896.28,206.87821779974803,5,92.5187516128487,100000.0
Full CoRe-WM,pong,,-20.52,0.23874672772626837,5,0.10677078252031397,10000.0
Full CoRe-WM,pong,,-20.68,0.3033150177620619,5,0.13564659966250528,20000.0
Full CoRe-WM,pong,,-20.32,0.2167948338867889,5,0.09695359714832699,30000.0
Full CoRe-WM,pong,,-18.86,1.4328293687665663,5,0.6407807737440312,40000.0
Full CoRe-WM,pong,,-17.5,1.218605760695394,5,0.5449770637375484,50000.0
Full CoRe-WM,pong,,-15.98,1.255786606076049,5,0.5616048432839592,60000.0
Full CoRe-WM,pong,,-15.52,2.175316068988596,5,0.9728309205612247,70000.0
Full CoRe-WM,pong,,-11.34,1.5388307249337072,5,0.6881860213634099,80000.0
Full CoRe-WM,pong,,-11.52,1.5417522498767429,5,0.6894925670375277,90000.0
Full CoRe-WM,pong,,-6.412000000000001,1.7218217097016755,5,0.7700220776055711,100000.0
Full CoRe-WM,private_eye,,379.65999999999997,1351.021967993119,5,604.1953919056318,10000.0
Full CoRe-WM,private_eye,,551.3399999999999,1177.7283124727874,5,526.6961131430531,20000.0
Full CoRe-WM,private_eye,,75.26,43.30517290116736,5,19.3666620768784,30000.0
Full CoRe-WM,private_eye,,870.68,1779.426399714245,5,795.7836781437528,40000.0
Full CoRe-WM,private_eye,,908.0800000000002,1864.9770017348742,5,834.0430704705843,50000.0
Full CoRe-WM,private_eye,,352.04,660.0665178601321,5,295.19072072136686,60000.0
Full CoRe-WM,private_eye,,56.760000000000005,52.234930841344095,5,23.360171232249133,70000.0
Full CoRe-WM,private_eye,,587.78,1192.202852705864,5,533.1693243238961,80000.0
Full CoRe-WM,private_eye,,660.8599999999999,1629.9713150850232,5,728.945332380968,90000.0
Full CoRe-WM,private_eye,,440.25600000000003,1494.9334191461508,5,668.5545494093957,100000.0
Full CoRe-WM,qbert,,198.5,58.08399090971625,5,25.975950415721076,10000.0
Full CoRe-WM,qbert,,290.0,70.04462863060951,5,31.324910215354173,20000.0
Full CoRe-WM,qbert,,362.0,87.73895941940502,5,39.23805550737702,30000.0
Full CoRe-WM,qbert,,321.5,36.08150495752637,5,16.136139563104923,40000.0
Full CoRe-WM,qbert,,458.5,150.28722500598644,5,67.21049025263838,50000.0
Full CoRe-WM,qbert,,597.5,209.6798154329596,5,93.77166416354143,60000.0
Full CoRe-WM,qbert,,623.5,108.08850540182337,5,48.338649132966054,70000.0
Full CoRe-WM,qbert,,658.0,46.07738056790989,5,20.606431034994877,80000.0
Full CoRe-WM,qbert,,687.5,163.85969608173937,5,73.28028384224503,90000.0
Full CoRe-WM,qbert,,809.7,138.49451703948426,5,61.93663092225795,100000.0
Full CoRe-WM,road_runner,,784.0,215.24404753674375,5,96.26006440887103,10000.0
Full CoRe-WM,road_runner,,3672.0,2196.7635284663666,5,982.4225160286179,20000.0
Full CoRe-WM,road_runner,,5784.0,4981.819948573011,5,2227.9376113347516,30000.0
Full CoRe-WM,road_runner,,9402.0,5457.272212378635,5,2440.5663277198596,40000.0
Full CoRe-WM,road_runner,,10998.0,5461.430215612024,5,2442.4258432959637,50000.0
Full CoRe-WM,road_runner,,11732.0,5925.079746298778,5,2649.776216966255,60000.0
Full CoRe-WM,road_runner,,11558.0,5564.181880564293,5,2488.377784822875,70000.0
Full CoRe-WM,road_runner,,11704.0,5508.6640848757515,5,2463.5494717987704,80000.0
Full CoRe-WM,road_runner,,12144.0,4935.58811085366,5,2207.26210496171,90000.0
Full CoRe-WM,road_runner,,12558.0,4268.778689508276,5,1909.0558661285947,100000.0
Full CoRe-WM,seaquest,,268.4,148.3603720674763,5,66.3487754220076,10000.0
Full CoRe-WM,seaquest,,304.8,85.48216188188036,5,38.22878496630516,20000.0
Full CoRe-WM,seaquest,,421.2,197.63400517117492,5,88.38461404565841,30000.0
Full CoRe-WM,seaquest,,448.4,181.67773666577864,5,81.2487538365974,40000.0
Full CoRe-WM,seaquest,,400.8,136.7742665854948,5,61.16731153156888,50000.0
Full CoRe-WM,seaquest,,422.8,194.44587935978484,5,86.95884083864043,60000.0
Full CoRe-WM,seaquest,,488.4,156.48897724760042,5,69.98399817101048,70000.0
Full CoRe-WM,seaquest,,362.4,90.23746450338685,5,40.355420949359456,80000.0
Full CoRe-WM,seaquest,,373.2,151.58891780074163,5,67.79262496761723,90000.0
Full CoRe-WM,seaquest,,515.52,113.98698171282543,5,50.97652793198061,100000.0
Full CoRe-WM,up_n_down,,1525.8,772.757206372092,5,345.5875287101663,10000.0
Full CoRe-WM,up_n_down,,1214.6,461.4735095322374,5,206.377227425896,20000.0
Full CoRe-WM,up_n_down,,2078.8,910.4700434391018,5,407.17458172140357,30000.0
Full CoRe-WM,up_n_down,,3011.8,1662.6064477199648,5,743.5402073862582,40000.0
Full CoRe-WM,up_n_down,,42031.8,57442.07485980986,5,25688.876831033307,50000.0
Full CoRe-WM,up_n_down,,69634.0,98678.18828646987,5,44130.227381014025,60000.0
Full CoRe-WM,up_n_down,,64294.8,86397.437413965,5,38638.10862788188,70000.0
Full CoRe-WM,up_n_down,,77800.6,96963.79640773147,5,43363.528024827494,80000.0
Full CoRe-WM,up_n_down,,81238.6,84566.3219627057,5,37819.208903148676,90000.0
Full CoRe-WM,up_n_down,,57996.54,49975.535484204665,5,22349.7389109269,100000.0
