method,game,seed,agent_steps,return
CoRe-WM old,frostbite,0,86156,190.0
CoRe-WM old,frostbite,0,86994,280.0
CoRe-WM old,frostbite,0,87638,300.0
CoRe-WM old,frostbite,0,88157,260.0
CoRe-WM old,frostbite,0,88780,340.0
CoRe-WM old,frostbite,0,89327,280.0
CoRe-WM old,frostbite,0,89903,300.0
CoRe-WM old,frostbite,0,90485,300.0
CoRe-WM old,frostbite,0,91106,360.0
CoRe-WM old,frostbite,0,91653,260.0
CoRe-WM old,frostbite,0,92284,280.0
CoRe-WM old,frostbite,0,92770,240.0
CoRe-WM old,frostbite,0,93449,300.0
CoRe-WM old,frostbite,0,94119,370.0
CoRe-WM old,frostbite,0,94571,220.0
CoRe-WM old,frostbite,0,95014,210.0
CoRe-WM old,frostbite,0,95681,340.0
CoRe-WM old,frostbite,0,96313,340.0
CoRe-WM old,frostbite,0,96998,380.0
CoRe-WM old,frostbite,0,97653,230.0
CoRe-WM old,frostbite,0,98188,250.0
CoRe-WM old,frostbite,0,99068,240.0
CoRe-WM old,frostbite,0,99855,330.0
CoRe-WM old,frostbite,1,285,50.0
CoRe-WM old,frostbite,1,767,160.0
CoRe-WM old,frostbite,1,1193,70.0
CoRe-WM old,frostbite,1,1519,30.0
CoRe-WM old,frostbite,1,1864,40.0
CoRe-WM old,frostbite,1,2257,90.0
CoRe-WM old,frostbite,1,2608,60.0
CoRe-WM old,frostbite,1,3050,50.0
CoRe-WM old,frostbite,1,3346,30.0
CoRe-WM old,frostbite,1,3668,70.0
CoRe-WM old,frostbite,1,3993,50.0
CoRe-WM old,frostbite,1,4324,60.0
CoRe-WM old,frostbite,1,4635,60.0
CoRe-WM old,frostbite,1,4968,40.0
CoRe-WM old,frostbite,1,5246,50.0
CoRe-WM old,frostbite,1,5628,20.0
CoRe-WM old,frostbite,1,5889,10.0
CoRe-WM old,frostbite,1,6351,120.0
CoRe-WM old,frostbite,1,6651,60.0
CoRe-WM old,frostbite,1,7047,90.0
CoRe-WM old,frostbite,1,7345,40.0
CoRe-WM old,frostbite,1,7788,80.0
CoRe-WM old,frostbite,1,8061,40.0
CoRe-WM old,frostbite,1,8464,90.0
CoRe-WM old,frostbite,1,8830,110.0
CoRe-WM old,frostbite,1,9077,0.0
CoRe-WM old,frostbite,1,9325,0.0
CoRe-WM old,frostbite,1,9568,0.0
CoRe-WM old,frostbite,1,9820,0.0
CoRe-WM old,frostbite,1,10088,10.0
CoRe-WM old,frostbite,1,10350,0.0
CoRe-WM old,frostbite,1,10764,110.0
CoRe-WM old,frostbite,1,11047,20.0
CoRe-WM old,frostbite,1,11372,20.0
CoRe-WM old,frostbite,1,11694,60.0
CoRe-WM old,frostbite,1,12066,70.0
CoRe-WM old,frostbite,1,12424,90.0
CoRe-WM old,frostbite,1,12933,150.0
CoRe-WM old,frostbite,1,13257,40.0
CoRe-WM old,frostbite,1,13704,130.0
CoRe-WM old,frostbite,1,14235,170.0
CoRe-WM old,frostbite,1,14721,200.0
CoRe-WM old,frostbite,1,15190,210.0
CoRe-WM old,frostbite,1,15536,90.0
CoRe-WM old,frostbite,1,15963,160.0
CoRe-WM old,frostbite,1,16363,170.0
CoRe-WM old,frostbite,1,16801,190.0
CoRe-WM old,frostbite,1,17226,170.0
CoRe-WM old,frostbite,1,17656,190.0
CoRe-WM old,frostbite,1,18054,170.0
CoRe-WM old,frostbite,1,18401,140.0
CoRe-WM old,frostbite,1,18820,190.0
CoRe-WM old,frostbite,1,19199,170.0
CoRe-WM old,frostbite,1,19717,210.0
CoRe-WM old,frostbite,1,20238,210.0
CoRe-WM old,frostbite,1,20668,200.0
CoRe-WM old,frostbite,1,21083,180.0
CoRe-WM old,frostbite,1,21476,170.0
CoRe-WM old,frostbite,1,21897,200.0
CoRe-WM old,frostbite,1,22399,210.0
CoRe-WM old,frostbite,1,22919,260.0
CoRe-WM old,frostbite,1,23500,250.0
CoRe-WM old,frostbite,1,24089,270.0
CoRe-WM old,frostbite,1,24522,210.0
CoRe-WM old,frostbite,1,25020,220.0
CoRe-WM old,frostbite,1,25440,170.0
CoRe-WM old,frostbite,1,25876,170.0
CoRe-WM old,frostbite,1,26344,210.0
CoRe-WM old,frostbite,1,26804,200.0
CoRe-WM old,frostbite,1,27397,240.0
CoRe-WM old,frostbite,1,27901,210.0
CoRe-WM old,frostbite,1,28427,210.0
CoRe-WM old,frostbite,1,28890,220.0
CoRe-WM old,frostbite,1,29292,200.0
CoRe-WM old,frostbite,1,29681,170.0
CoRe-WM old,frostbite,1,30155,250.0
CoRe-WM old,frostbite,1,30607,230.0
CoRe-WM old,frostbite,1,31041,190.0
CoRe-WM old,frostbite,1,31455,210.0
CoRe-WM old,frostbite,1,31895,220.0
CoRe-WM old,frostbite,1,32424,260.0
CoRe-WM old,frostbite,1,32900,260.0
CoRe-WM old,frostbite,1,33298,200.0
CoRe-WM old,frostbite,1,33837,250.0
CoRe-WM old,frostbite,1,34319,230.0
CoRe-WM old,frostbite,1,34773,210.0
CoRe-WM old,frostbite,1,35227,230.0
CoRe-WM old,frostbite,1,35734,250.0
CoRe-WM old,frostbite,1,36212,220.0
CoRe-WM old,frostbite,1,36693,210.0
CoRe-WM old,frostbite,1,37181,200.0
CoRe-WM old,frostbite,1,37598,200.0
CoRe-WM old,frostbite,1,38017,200.0
CoRe-WM old,frostbite,1,38501,220.0
CoRe-WM old,frostbite,1,39023,230.0
CoRe-WM old,frostbite,1,39512,210.0
CoRe-WM old,frostbite,1,40005,230.0
CoRe-WM old,frostbite,1,40504,220.0
CoRe-WM old,frostbite,1,40948,200.0
CoRe-WM old,frostbite,1,41568,210.0
CoRe-WM old,frostbite,1,42117,200.0
CoRe-WM old,frostbite,1,42614,210.0
CoRe-WM old,frostbite,1,43299,230.0
CoRe-WM old,frostbite,1,43713,200.0
CoRe-WM old,frostbite,1,44160,210.0
CoRe-WM old,frostbite,1,44856,250.0
CoRe-WM old,frostbite,1,45304,210.0
CoRe-WM old,frostbite,1,45790,250.0
CoRe-WM old,frostbite,1,46226,210.0
CoRe-WM old,frostbite,1,46631,200.0
CoRe-WM old,frostbite,1,47113,230.0
CoRe-WM old,frostbite,1,47764,240.0
CoRe-WM old,frostbite,1,48248,250.0
CoRe-WM old,frostbite,1,48669,190.0
CoRe-WM old,frostbite,1,49137,200.0
CoRe-WM old,frostbite,1,49637,230.0
CoRe-WM old,frostbite,1,50119,240.0
CoRe-WM old,frostbite,1,50674,220.0
CoRe-WM old,frostbite,1,51212,240.0
CoRe-WM old,frostbite,1,51670,200.0
CoRe-WM old,frostbite,1,52168,220.0
CoRe-WM old,frostbite,1,52668,230.0
CoRe-WM old,frostbite,1,53337,230.0
CoRe-WM old,frostbite,1,53853,240.0
CoRe-WM old,frostbite,1,54572,890.0
CoRe-WM old,frostbite,1,55159,210.0
CoRe-WM old,frostbite,1,55640,250.0
CoRe-WM old,frostbite,1,56187,230.0
CoRe-WM old,frostbite,1,56987,840.0
CoRe-WM old,frostbite,1,57601,790.0
CoRe-WM old,frostbite,1,58507,1020.0
CoRe-WM old,frostbite,1,59099,790.0
CoRe-WM old,frostbite,1,59852,800.0
CoRe-WM old,frostbite,1,86852,820.0
CoRe-WM old,frostbite,1,87682,1410.0
CoRe-WM old,frostbite,1,88121,210.0
CoRe-WM old,frostbite,1,88639,220.0
CoRe-WM old,frostbite,1,89073,210.0
CoRe-WM old,frostbite,1,89634,770.0
CoRe-WM old,frostbite,1,90419,1050.0
CoRe-WM old,frostbite,1,91140,940.0
CoRe-WM old,frostbite,1,92006,2270.0
CoRe-WM old,frostbite,1,93073,2830.0
CoRe-WM old,frostbite,1,93852,1060.0
CoRe-WM old,frostbite,1,94827,2440.0
CoRe-WM old,frostbite,1,95809,2950.0
CoRe-WM old,frostbite,1,96592,990.0
CoRe-WM old,frostbite,1,97603,2500.0
CoRe-WM old,frostbite,1,98443,2340.0
CoRe-WM old,frostbite,1,99333,2430.0
CoRe-WM old,frostbite,2,441,130.0
CoRe-WM old,frostbite,2,844,40.0
CoRe-WM old,frostbite,2,1283,50.0
CoRe-WM old,frostbite,2,1735,90.0
CoRe-WM old,frostbite,2,2230,110.0
CoRe-WM old,frostbite,2,2656,110.0
CoRe-WM old,frostbite,2,2996,90.0
CoRe-WM old,frostbite,2,3415,120.0
CoRe-WM old,frostbite,2,3748,70.0
CoRe-WM old,frostbite,2,4175,70.0
CoRe-WM old,frostbite,2,4555,90.0
CoRe-WM old,frostbite,2,5055,90.0
CoRe-WM old,frostbite,2,5437,80.0
CoRe-WM old,frostbite,2,5811,60.0
CoRe-WM old,frostbite,2,6237,140.0
CoRe-WM old,frostbite,2,6642,110.0
CoRe-WM old,frostbite,2,7087,100.0
CoRe-WM old,frostbite,2,7392,50.0
CoRe-WM old,frostbite,2,7675,20.0
CoRe-WM old,frostbite,2,8003,50.0
CoRe-WM old,frostbite,2,8430,80.0
CoRe-WM old,frostbite,2,8746,50.0
CoRe-WM old,frostbite,2,9072,70.0
CoRe-WM old,frostbite,2,9403,60.0
CoRe-WM old,frostbite,2,9710,80.0
CoRe-WM old,frostbite,2,10048,90.0
CoRe-WM old,frostbite,2,10363,50.0
CoRe-WM old,frostbite,2,10739,90.0
CoRe-WM old,frostbite,2,10981,0.0
CoRe-WM old,frostbite,2,11304,70.0
CoRe-WM old,frostbite,2,11831,200.0
CoRe-WM old,frostbite,2,12244,150.0
CoRe-WM old,frostbite,2,12624,160.0
CoRe-WM old,frostbite,2,13049,190.0
CoRe-WM old,frostbite,2,13576,200.0
CoRe-WM old,frostbite,2,14034,230.0
CoRe-WM old,frostbite,2,14487,180.0
CoRe-WM old,frostbite,2,15049,240.0
CoRe-WM old,frostbite,2,15552,200.0
CoRe-WM old,frostbite,2,16013,220.0
CoRe-WM old,frostbite,2,16515,230.0
CoRe-WM old,frostbite,2,17387,1000.0
CoRe-WM old,frostbite,2,17774,170.0
CoRe-WM old,frostbite,2,18791,1190.0
CoRe-WM old,frostbite,2,19479,260.0
CoRe-WM old,frostbite,2,20411,1430.0
CoRe-WM old,frostbite,2,20867,200.0
CoRe-WM old,frostbite,2,21589,1290.0
CoRe-WM old,frostbite,2,22195,720.0
CoRe-WM old,frostbite,2,22598,170.0
CoRe-WM old,frostbite,2,23441,1380.0
CoRe-WM old,frostbite,2,24181,1310.0
CoRe-WM old,frostbite,2,24580,210.0
CoRe-WM old,frostbite,2,25676,2340.0
CoRe-WM old,frostbite,2,26676,1780.0
CoRe-WM old,frostbite,2,27828,2090.0
CoRe-WM old,frostbite,2,28742,1660.0
CoRe-WM old,frostbite,2,29577,1120.0
CoRe-WM old,frostbite,2,30463,1790.0
CoRe-WM old,frostbite,2,31344,920.0
CoRe-WM old,frostbite,2,31782,200.0
CoRe-WM old,frostbite,2,32802,2260.0
CoRe-WM old,frostbite,2,33671,1060.0
CoRe-WM old,frostbite,2,34556,1200.0
CoRe-WM old,frostbite,2,35637,1270.0
CoRe-WM old,frostbite,2,36378,950.0
CoRe-WM old,frostbite,2,37212,1420.0
CoRe-WM old,frostbite,2,38280,1630.0
CoRe-WM old,frostbite,2,39321,1730.0
CoRe-WM old,frostbite,2,40216,1800.0
CoRe-WM old,frostbite,2,41123,1750.0
CoRe-WM old,frostbite,2,42026,1510.0
CoRe-WM old,frostbite,2,42899,1910.0
CoRe-WM old,frostbite,2,43833,1940.0
CoRe-WM old,frostbite,2,44742,2130.0
CoRe-WM old,frostbite,2,45564,1360.0
CoRe-WM old,frostbite,2,46333,980.0
CoRe-WM old,frostbite,2,47340,1870.0
CoRe-WM old,frostbite,2,48181,1270.0
CoRe-WM old,frostbite,2,49054,1710.0
CoRe-WM old,frostbite,2,49860,1340.0
CoRe-WM old,frostbite,2,50749,1740.0
CoRe-WM old,frostbite,2,51498,1320.0
CoRe-WM old,frostbite,2,52366,1890.0
CoRe-WM old,frostbite,2,53228,1510.0
CoRe-WM old,frostbite,2,54149,2020.0
CoRe-WM old,frostbite,2,54607,220.0
CoRe-WM old,frostbite,2,55696,3220.0
CoRe-WM old,frostbite,2,56560,1600.0
CoRe-WM old,frostbite,2,57471,1780.0
CoRe-WM old,frostbite,2,58662,1650.0
CoRe-WM old,frostbite,2,59625,1840.0
CoRe-WM old,frostbite,2,60292,930.0
CoRe-WM old,frostbite,2,61307,2910.0
CoRe-WM old,frostbite,2,62221,1490.0
CoRe-WM old,frostbite,2,63031,1250.0
CoRe-WM old,frostbite,2,63935,2400.0
CoRe-WM old,frostbite,2,64911,1550.0
CoRe-WM old,frostbite,2,65726,1070.0
CoRe-WM old,frostbite,2,66644,1930.0
CoRe-WM old,frostbite,2,67327,1110.0
CoRe-WM old,frostbite,2,67768,200.0
CoRe-WM old,frostbite,2,68500,1610.0
CoRe-WM old,frostbite,2,69375,1110.0
CoRe-WM old,frostbite,2,70180,1720.0
CoRe-WM old,frostbite,2,71016,1230.0
CoRe-WM old,frostbite,2,71929,1610.0
CoRe-WM old,frostbite,2,72616,1460.0
CoRe-WM old,frostbite,2,73499,1530.0
CoRe-WM old,frostbite,2,74256,1490.0
CoRe-WM old,frostbite,2,75146,1910.0
CoRe-WM old,frostbite,2,76017,1320.0
CoRe-WM old,frostbite,2,76877,1330.0
CoRe-WM old,frostbite,2,77746,2120.0
CoRe-WM old,frostbite,2,78615,1340.0
CoRe-WM old,frostbite,2,79490,1490.0
CoRe-WM old,frostbite,2,80461,2550.0
CoRe-WM old,frostbite,2,81399,1940.0
CoRe-WM old,frostbite,2,82367,2150.0
CoRe-WM old,frostbite,2,83396,2270.0
CoRe-WM old,frostbite,2,84335,1880.0
CoRe-WM old,frostbite,2,85088,1270.0
CoRe-WM old,frostbite,2,86129,2330.0
CoRe-WM old,frostbite,2,87138,2870.0
CoRe-WM old,frostbite,2,88127,2760.0
CoRe-WM old,frostbite,2,89199,3140.0
CoRe-WM old,frostbite,2,90193,1920.0
CoRe-WM old,frostbite,2,91363,2520.0
CoRe-WM old,frostbite,2,92338,2130.0
CoRe-WM old,frostbite,2,93301,2360.0
CoRe-WM old,frostbite,2,94492,2800.0
CoRe-WM old,frostbite,2,95366,1830.0
CoRe-WM old,frostbite,2,96332,2150.0
CoRe-WM old,frostbite,2,97240,1730.0
CoRe-WM old,frostbite,2,98150,2040.0
CoRe-WM old,frostbite,2,99361,2140.0
CoRe-WM old,frostbite,3,393,60.0
CoRe-WM old,frostbite,3,674,30.0
CoRe-WM old,frostbite,3,1026,20.0
CoRe-WM old,frostbite,3,1524,130.0
CoRe-WM old,frostbite,3,1907,90.0
CoRe-WM old,frostbite,3,2293,40.0
CoRe-WM old,frostbite,3,2833,180.0
CoRe-WM old,frostbite,3,3227,40.0
CoRe-WM old,frostbite,3,3594,110.0
CoRe-WM old,frostbite,3,3956,80.0
CoRe-WM old,frostbite,3,4271,20.0
CoRe-WM old,frostbite,3,4619,80.0
CoRe-WM old,frostbite,3,4983,80.0
CoRe-WM old,frostbite,3,5332,90.0
CoRe-WM old,frostbite,3,5688,90.0
CoRe-WM old,frostbite,3,6266,140.0
CoRe-WM old,frostbite,3,6594,50.0
CoRe-WM old,frostbite,3,6900,30.0
CoRe-WM old,frostbite,3,7307,140.0
CoRe-WM old,frostbite,3,7724,80.0
CoRe-WM old,frostbite,3,8256,100.0
CoRe-WM old,frostbite,3,8561,70.0
CoRe-WM old,frostbite,3,8934,80.0
CoRe-WM old,frostbite,3,9290,40.0
CoRe-WM old,frostbite,3,9570,40.0
CoRe-WM old,frostbite,3,9924,100.0
CoRe-WM old,frostbite,3,10416,100.0
CoRe-WM old,frostbite,3,10717,80.0
CoRe-WM old,frostbite,3,11058,80.0
CoRe-WM old,frostbite,3,11538,140.0
CoRe-WM old,frostbite,3,11934,130.0
CoRe-WM old,frostbite,3,12685,230.0
CoRe-WM old,frostbite,3,13377,230.0
CoRe-WM old,frostbite,3,13724,100.0
CoRe-WM old,frostbite,3,14397,200.0
CoRe-WM old,frostbite,3,14718,100.0
CoRe-WM old,frostbite,3,15049,120.0
CoRe-WM old,frostbite,3,15407,150.0
CoRe-WM old,frostbite,3,15830,150.0
CoRe-WM old,frostbite,3,16376,240.0
CoRe-WM old,frostbite,3,16817,210.0
CoRe-WM old,frostbite,3,17271,200.0
CoRe-WM old,frostbite,3,17744,210.0
CoRe-WM old,frostbite,3,18215,180.0
CoRe-WM old,frostbite,3,18714,200.0
CoRe-WM old,frostbite,3,19135,150.0
CoRe-WM old,frostbite,3,19587,170.0
CoRe-WM old,frostbite,3,20110,230.0
CoRe-WM old,frostbite,3,20719,220.0
CoRe-WM old,frostbite,3,21260,220.0
CoRe-WM old,frostbite,3,21672,180.0
CoRe-WM old,frostbite,3,22329,270.0
CoRe-WM old,frostbite,3,22845,230.0
CoRe-WM old,frostbite,3,23483,270.0
CoRe-WM old,frostbite,3,24188,270.0
CoRe-WM old,frostbite,3,24786,250.0
CoRe-WM old,frostbite,3,25340,210.0
CoRe-WM old,frostbite,3,25831,210.0
CoRe-WM old,frostbite,3,26379,230.0
CoRe-WM old,frostbite,3,26839,200.0
CoRe-WM old,frostbite,3,27463,260.0
CoRe-WM old,frostbite,3,27996,240.0
CoRe-WM old,frostbite,3,28611,240.0
CoRe-WM old,frostbite,3,29201,250.0
CoRe-WM old,frostbite,3,29751,230.0
CoRe-WM old,frostbite,3,30418,270.0
CoRe-WM old,frostbite,3,30990,260.0
CoRe-WM old,frostbite,3,31635,250.0
CoRe-WM old,frostbite,3,32177,250.0
CoRe-WM old,frostbite,3,32693,230.0
CoRe-WM old,frostbite,3,33319,250.0
CoRe-WM old,frostbite,3,33840,230.0
CoRe-WM old,frostbite,3,34302,210.0
CoRe-WM old,frostbite,3,34689,160.0
CoRe-WM old,frostbite,3,35143,180.0
CoRe-WM old,frostbite,3,35662,250.0
CoRe-WM old,frostbite,3,36080,210.0
CoRe-WM old,frostbite,3,36707,210.0
CoRe-WM old,frostbite,3,37222,230.0
CoRe-WM old,frostbite,3,37705,220.0
CoRe-WM old,frostbite,3,38199,200.0
CoRe-WM old,frostbite,3,38698,210.0
CoRe-WM old,frostbite,3,39303,240.0
CoRe-WM old,frostbite,3,40125,260.0
CoRe-WM old,frostbite,3,40745,240.0
CoRe-WM old,frostbite,3,41336,220.0
CoRe-WM old,frostbite,3,41871,210.0
CoRe-WM old,frostbite,3,42541,250.0
CoRe-WM old,frostbite,3,43693,260.0
CoRe-WM old,frostbite,3,44305,220.0
CoRe-WM old,frostbite,3,44848,240.0
CoRe-WM old,frostbite,3,45467,250.0
CoRe-WM old,frostbite,3,46105,260.0
CoRe-WM old,frostbite,3,46597,230.0
CoRe-WM old,frostbite,3,47154,250.0
CoRe-WM old,frostbite,3,47801,270.0
CoRe-WM old,frostbite,3,48329,250.0
CoRe-WM old,frostbite,3,48895,250.0
CoRe-WM old,frostbite,3,49425,250.0
CoRe-WM old,frostbite,3,49924,250.0
CoRe-WM old,frostbite,3,50500,240.0
CoRe-WM old,frostbite,3,50980,230.0
CoRe-WM old,frostbite,3,51569,270.0
CoRe-WM old,frostbite,3,52063,240.0
CoRe-WM old,frostbite,3,52677,250.0
CoRe-WM old,frostbite,3,53142,200.0
CoRe-WM old,frostbite,3,53702,260.0
CoRe-WM old,frostbite,3,54143,210.0
CoRe-WM old,frostbite,3,54704,260.0
CoRe-WM old,frostbite,3,55196,230.0
CoRe-WM old,frostbite,3,55789,270.0
CoRe-WM old,frostbite,3,56397,260.0
CoRe-WM old,frostbite,3,56894,220.0
CoRe-WM old,frostbite,3,57354,210.0
CoRe-WM old,frostbite,3,57879,250.0
CoRe-WM old,frostbite,3,58384,240.0
CoRe-WM old,frostbite,3,58895,200.0
CoRe-WM old,frostbite,3,59896,3440.0
CoRe-WM old,frostbite,3,60371,260.0
CoRe-WM old,frostbite,3,60944,270.0
CoRe-WM old,frostbite,3,61427,210.0
CoRe-WM old,frostbite,3,61963,260.0
CoRe-WM old,frostbite,3,62996,3130.0
CoRe-WM old,frostbite,3,63433,160.0
CoRe-WM old,frostbite,3,64107,1200.0
CoRe-WM old,frostbite,3,64765,920.0
CoRe-WM old,frostbite,3,65261,250.0
CoRe-WM old,frostbite,3,65782,260.0
CoRe-WM old,frostbite,3,66336,260.0
CoRe-WM old,frostbite,3,67047,940.0
CoRe-WM old,frostbite,3,67680,830.0
CoRe-WM old,frostbite,3,68339,1010.0
CoRe-WM old,frostbite,3,69148,250.0
CoRe-WM old,frostbite,3,69825,970.0
CoRe-WM old,frostbite,3,70215,180.0
CoRe-WM old,frostbite,3,70957,1060.0
CoRe-WM old,frostbite,3,71618,990.0
CoRe-WM old,frostbite,3,72070,220.0
CoRe-WM old,frostbite,3,72739,920.0
CoRe-WM old,frostbite,3,73448,1010.0
CoRe-WM old,frostbite,3,74010,800.0
CoRe-WM old,frostbite,3,74614,840.0
CoRe-WM old,frostbite,3,75263,880.0
CoRe-WM old,frostbite,3,76079,1030.0
CoRe-WM old,frostbite,3,76722,880.0
CoRe-WM old,frostbite,3,77818,3530.0
CoRe-WM old,frostbite,3,79188,3790.0
CoRe-WM old,frostbite,3,80483,2420.0
CoRe-WM old,frostbite,3,81491,1930.0
CoRe-WM old,frostbite,3,82656,2830.0
CoRe-WM old,frostbite,3,83450,1310.0
CoRe-WM old,frostbite,3,84517,1910.0
CoRe-WM old,frostbite,3,85476,1730.0
CoRe-WM old,frostbite,3,86559,3620.0
CoRe-WM old,frostbite,3,87412,1750.0
CoRe-WM old,frostbite,3,88295,2610.0
CoRe-WM old,frostbite,3,89479,3290.0
CoRe-WM old,frostbite,3,90300,1070.0
CoRe-WM old,frostbite,3,91239,1820.0
CoRe-WM old,frostbite,3,92140,2720.0
CoRe-WM old,frostbite,3,93135,2670.0
CoRe-WM old,frostbite,3,94166,2810.0
CoRe-WM old,frostbite,3,95106,2440.0
CoRe-WM old,frostbite,3,96088,3330.0
CoRe-WM old,frostbite,3,97232,3090.0
CoRe-WM old,frostbite,3,98382,4700.0
CoRe-WM old,frostbite,3,99741,5330.0
CoRe-WM old,frostbite,4,491,230.0
CoRe-WM old,frostbite,4,745,10.0
CoRe-WM old,frostbite,4,1173,70.0
CoRe-WM old,frostbite,4,1578,70.0
CoRe-WM old,frostbite,4,1879,40.0
CoRe-WM old,frostbite,4,2194,70.0
CoRe-WM old,frostbite,4,2536,40.0
CoRe-WM old,frostbite,4,2846,40.0
CoRe-WM old,frostbite,4,3143,20.0
CoRe-WM old,frostbite,4,3480,60.0
CoRe-WM old,frostbite,4,3777,20.0
CoRe-WM old,frostbite,4,4081,10.0
CoRe-WM old,frostbite,4,4457,120.0
CoRe-WM old,frostbite,4,4898,90.0
CoRe-WM old,frostbite,4,5236,30.0
CoRe-WM old,frostbite,4,5562,60.0
CoRe-WM old,frostbite,4,5890,30.0
CoRe-WM old,frostbite,4,6364,100.0
CoRe-WM old,frostbite,4,6767,50.0
CoRe-WM old,frostbite,4,7233,90.0
CoRe-WM old,frostbite,4,7696,130.0
CoRe-WM old,frostbite,4,8089,90.0
CoRe-WM old,frostbite,4,8545,200.0
CoRe-WM old,frostbite,4,8911,130.0
CoRe-WM old,frostbite,4,9245,90.0
CoRe-WM old,frostbite,4,9579,110.0
CoRe-WM old,frostbite,4,9915,90.0
CoRe-WM old,frostbite,4,10294,120.0
CoRe-WM old,frostbite,4,10638,100.0
CoRe-WM old,frostbite,4,10982,90.0
CoRe-WM old,frostbite,4,11279,70.0
CoRe-WM old,frostbite,4,11701,150.0
CoRe-WM old,frostbite,4,12078,130.0
CoRe-WM old,frostbite,4,12451,120.0
CoRe-WM old,frostbite,4,12790,110.0
CoRe-WM old,frostbite,4,13111,90.0
CoRe-WM old,frostbite,4,13430,90.0
CoRe-WM old,frostbite,4,13761,110.0
CoRe-WM old,frostbite,4,14108,110.0
CoRe-WM old,frostbite,4,14382,40.0
CoRe-WM old,frostbite,4,14726,110.0
CoRe-WM old,frostbite,4,15136,150.0
CoRe-WM old,frostbite,4,15596,140.0
CoRe-WM old,frostbite,4,15911,70.0
CoRe-WM old,frostbite,4,16401,170.0
CoRe-WM old,frostbite,4,16708,80.0
CoRe-WM old,frostbite,4,17098,140.0
CoRe-WM old,frostbite,4,17467,120.0
CoRe-WM old,frostbite,4,17900,180.0
CoRe-WM old,frostbite,4,18297,170.0
CoRe-WM old,frostbite,4,18662,160.0
CoRe-WM old,frostbite,4,19047,160.0
CoRe-WM old,frostbite,4,19398,150.0
CoRe-WM old,frostbite,4,19809,150.0
CoRe-WM old,frostbite,4,20164,140.0
CoRe-WM old,frostbite,4,20517,140.0
CoRe-WM old,frostbite,4,21045,200.0
CoRe-WM old,frostbite,4,21531,150.0
CoRe-WM old,frostbite,4,21939,180.0
CoRe-WM old,frostbite,4,22502,200.0
CoRe-WM old,frostbite,4,23009,180.0
CoRe-WM old,frostbite,4,23407,170.0
CoRe-WM old,frostbite,4,23799,180.0
CoRe-WM old,frostbite,4,24148,150.0
CoRe-WM old,frostbite,4,24509,170.0
CoRe-WM old,frostbite,4,24887,170.0
CoRe-WM old,frostbite,4,25304,180.0
CoRe-WM old,frostbite,4,25750,200.0
CoRe-WM old,frostbite,4,26109,150.0
CoRe-WM old,frostbite,4,26598,210.0
CoRe-WM old,frostbite,4,27064,160.0
CoRe-WM old,frostbite,4,27506,230.0
CoRe-WM old,frostbite,4,27989,220.0
CoRe-WM old,frostbite,4,28425,220.0
CoRe-WM old,frostbite,4,28945,230.0
CoRe-WM old,frostbite,4,29396,200.0
CoRe-WM old,frostbite,4,29892,240.0
CoRe-WM old,frostbite,4,30301,180.0
CoRe-WM old,frostbite,4,30878,210.0
CoRe-WM old,frostbite,4,31371,250.0
CoRe-WM old,frostbite,4,31846,230.0
CoRe-WM old,frostbite,4,32336,220.0
CoRe-WM old,frostbite,4,32909,220.0
CoRe-WM old,frostbite,4,33358,180.0
CoRe-WM old,frostbite,4,33804,160.0
CoRe-WM old,frostbite,4,34363,230.0
CoRe-WM old,frostbite,4,35002,220.0
CoRe-WM old,frostbite,4,35440,200.0
CoRe-WM old,frostbite,4,36049,300.0
CoRe-WM old,frostbite,4,36640,230.0
CoRe-WM old,frostbite,4,37118,230.0
CoRe-WM old,frostbite,4,37637,200.0
CoRe-WM old,frostbite,4,38147,200.0
CoRe-WM old,frostbite,4,38649,230.0
CoRe-WM old,frostbite,4,39124,230.0
CoRe-WM old,frostbite,4,39796,240.0
CoRe-WM old,frostbite,4,40374,240.0
CoRe-WM old,frostbite,4,40817,180.0
CoRe-WM old,frostbite,4,41368,220.0
CoRe-WM old,frostbite,4,41916,270.0
CoRe-WM old,frostbite,4,42353,210.0
CoRe-WM old,frostbite,4,42959,310.0
CoRe-WM old,frostbite,4,43513,230.0
CoRe-WM old,frostbite,4,44119,220.0
CoRe-WM old,frostbite,4,44636,210.0
CoRe-WM old,frostbite,4,45301,260.0
CoRe-WM old,frostbite,4,45812,230.0
CoRe-WM old,frostbite,4,46334,210.0
CoRe-WM old,frostbite,4,46770,200.0
CoRe-WM old,frostbite,4,47252,220.0
CoRe-WM old,frostbite,4,47759,220.0
CoRe-WM old,frostbite,4,48257,220.0
CoRe-WM old,frostbite,4,48858,250.0
CoRe-WM old,frostbite,4,49332,240.0
CoRe-WM old,frostbite,4,49824,220.0
CoRe-WM old,frostbite,4,50396,250.0
CoRe-WM old,frostbite,4,50902,210.0
CoRe-WM old,frostbite,4,51476,250.0
CoRe-WM old,frostbite,4,52075,260.0
CoRe-WM old,frostbite,4,52640,230.0
CoRe-WM old,frostbite,4,53221,280.0
CoRe-WM old,frostbite,4,53836,300.0
CoRe-WM old,frostbite,4,54511,260.0
CoRe-WM old,frostbite,4,55236,320.0
CoRe-WM old,frostbite,4,55841,250.0
CoRe-WM old,frostbite,4,56471,300.0
CoRe-WM old,frostbite,4,57100,270.0
