method,game,seed,bin,return
CoRe-WM old,freeway,4,12,0.0
CoRe-WM old,freeway,4,13,0.0
CoRe-WM old,freeway,4,14,0.0
CoRe-WM old,freeway,4,15,0.3333333333333333
CoRe-WM old,freeway,4,16,0.0
CoRe-WM old,freeway,4,17,0.0
CoRe-WM old,freeway,4,18,0.0
CoRe-WM old,freeway,4,19,0.0
CoRe-WM old,frostbite,0,0,80.0
CoRe-WM old,frostbite,0,1,68.33333333333333
CoRe-WM old,frostbite,0,2,118.57142857142857
CoRe-WM old,frostbite,0,3,180.0
CoRe-WM old,frostbite,0,4,200.9090909090909
CoRe-WM old,frostbite,0,5,205.0
CoRe-WM old,frostbite,0,6,202.5
CoRe-WM old,frostbite,0,7,206.36363636363637
CoRe-WM old,frostbite,0,8,210.9090909090909
CoRe-WM old,frostbite,0,9,228.0
CoRe-WM old,frostbite,0,10,226.0
CoRe-WM old,frostbite,0,11,245.55555555555554
CoRe-WM old,frostbite,0,12,231.25
CoRe-WM old,frostbite,0,13,228.88888888888889
CoRe-WM old,frostbite,0,14,253.33333333333334
CoRe-WM old,frostbite,0,15,252.5
CoRe-WM old,frostbite,0,16,254.0
CoRe-WM old,frostbite,0,17,272.22222222222223
CoRe-WM old,frostbite,0,18,291.25
CoRe-WM old,frostbite,0,19,290.0
CoRe-WM old,frostbite,1,0,61.42857142857143
CoRe-WM old,frostbite,1,1,47.333333333333336
CoRe-WM old,frostbite,1,2,82.3076923076923
CoRe-WM old,frostbite,1,3,171.66666666666666
CoRe-WM old,frostbite,1,4,216.0
CoRe-WM old,frostbite,1,5,201.8181818181818
CoRe-WM old,frostbite,1,6,228.1818181818182
CoRe-WM old,frostbite,1,7,217.0
CoRe-WM old,frostbite,1,8,216.0
CoRe-WM old,frostbite,1,9,221.0
CoRe-WM old,frostbite,1,10,301.1111111111111
CoRe-WM old,frostbite,1,11,616.25
CoRe-WM old,frostbite,1,17,606.6666666666666
CoRe-WM old,frostbite,1,18,1765.0
CoRe-WM old,frostbite,1,19,2242.0
CoRe-WM old,frostbite,2,0,88.18181818181819
CoRe-WM old,frostbite,2,1,74.28571428571429
CoRe-WM old,frostbite,2,2,134.16666666666666
CoRe-WM old,frostbite,2,3,438.75
CoRe-WM old,frostbite,2,4,838.75
CoRe-WM old,frostbite,2,5,1798.0
CoRe-WM old,frostbite,2,6,1238.3333333333333
CoRe-WM old,frostbite,2,7,1400.0
CoRe-WM old,frostbite,2,8,1840.0
CoRe-WM old,frostbite,2,9,1421.6666666666667
CoRe-WM old,frostbite,2,10,1450.0
CoRe-WM old,frostbite,2,11,2018.0
CoRe-WM old,frostbite,2,12,1755.0
CoRe-WM old,frostbite,2,13,1171.6666666666667
CoRe-WM old,frostbite,2,14,1506.6666666666667
CoRe-WM old,frostbite,2,15,1585.0
CoRe-WM old,frostbite,2,16,2158.0
CoRe-WM old,frostbite,2,17,2474.0
CoRe-WM old,frostbite,2,18,2346.0
CoRe-WM old,frostbite,2,19,1978.0
CoRe-WM old,frostbite,3,0,73.84615384615384
CoRe-WM old,frostbite,3,1,80.76923076923077
CoRe-WM old,frostbite,3,2,139.0
CoRe-WM old,frostbite,3,3,180.0
CoRe-WM old,frostbite,3,4,237.77777777777777
CoRe-WM old,frostbite,3,5,230.0
CoRe-WM old,frostbite,3,6,234.44444444444446
CoRe-WM old,frostbite,3,7,216.66666666666666
CoRe-WM old,frostbite,3,8,237.5
CoRe-WM old,frostbite,3,9,251.11111111111111
CoRe-WM old,frostbite,3,10,240.0
CoRe-WM old,frostbite,3,11,591.1111111111111
CoRe-WM old,frostbite,3,12,801.25
CoRe-WM old,frostbite,3,13,596.25
CoRe-WM old,frostbite,3,14,752.5
CoRe-WM old,frostbite,3,15,2022.0
CoRe-WM old,frostbite,3,16,2080.0
CoRe-WM old,frostbite,3,17,2600.0
CoRe-WM old,frostbite,3,18,2218.0
CoRe-WM old,frostbite,3,19,3778.0
CoRe-WM old,frostbite,4,0,63.57142857142857
CoRe-WM old,frostbite,4,1,92.3076923076923
CoRe-WM old,frostbite,4,2,102.85714285714286
CoRe-WM old,frostbite,4,3,141.53846153846155
CoRe-WM old,frostbite,4,4,169.16666666666666
CoRe-WM old,frostbite,4,5,203.63636363636363
CoRe-WM old,frostbite,4,6,208.88888888888889
CoRe-WM old,frostbite,4,7,228.0
CoRe-WM old,frostbite,4,8,232.22222222222223
CoRe-WM old,frostbite,4,9,227.0
CoRe-WM old,frostbite,4,10,255.0
CoRe-WM old,frostbite,4,11,268.8888888888889
CoRe-WM old,frostbite,4,12,250.0
CoRe-WM old,frostbite,4,13,254.44444444444446
CoRe-WM old,frostbite,4,14,270.0
CoRe-WM old,frostbite,4,15,262.22222222222223
CoRe-WM old,frostbite,4,16,302.5
CoRe-WM old,frostbite,4,17,313.75
CoRe-WM old,frostbite,4,18,320.0
CoRe-WM old,frostbite,4,19,345.0
CoRe-WM old,gopher,0,0,720.0
CoRe-WM old,gopher,0,1,308.0
CoRe-WM old,gopher,0,2,210.0
CoRe-WM old,gopher,0,3,436.0
CoRe-WM old,gopher,0,4,564.0
CoRe-WM old,gopher,0,5,280.0
CoRe-WM old,gopher,0,6,288.0
CoRe-WM old,gopher,0,7,363.3333333333333
CoRe-WM old,gopher,0,8,460.0
CoRe-WM old,gopher,0,9,346.6666666666667
CoRe-WM old,gopher,0,10,1025.0
CoRe-WM old,gopher,0,11,556.0
CoRe-WM old,gopher,0,12,950.0
CoRe-WM old,gopher,0,13,760.0
CoRe-WM old,gopher,0,14,765.0
CoRe-WM old,gopher,0,15,1015.0
CoRe-WM old,gopher,0,16,1068.0
CoRe-WM old,gopher,0,17,1413.3333333333333
CoRe-WM old,gopher,0,18,1000.0
CoRe-WM old,gopher,0,19,1490.0
CoRe-WM old,gopher,1,0,400.0
CoRe-WM old,gopher,1,1,570.0
CoRe-WM old,gopher,1,2,353.3333333333333
CoRe-WM old,gopher,1,3,400.0
CoRe-WM old,gopher,1,4,505.0
CoRe-WM old,gopher,1,5,452.0
CoRe-WM old,gopher,1,6,412.0
CoRe-WM old,gopher,1,7,585.0
CoRe-WM old,gopher,1,8,592.0
CoRe-WM old,gopher,1,9,840.0
CoRe-WM old,gopher,1,10,705.0
CoRe-WM old,gopher,1,11,985.0
CoRe-WM old,gopher,1,12,945.0
CoRe-WM old,gopher,1,13,1420.0
CoRe-WM old,gopher,1,14,1570.0
CoRe-WM old,gopher,1,15,1085.0
CoRe-WM old,gopher,1,16,1240.0
CoRe-WM old,gopher,1,17,1255.0
CoRe-WM old,gopher,1,18,1606.6666666666667
CoRe-WM old,gopher,1,19,1440.0
CoRe-WM old,gopher,2,0,560.0
CoRe-WM old,gopher,2,1,392.0
CoRe-WM old,gopher,2,2,386.6666666666667
CoRe-WM old,gopher,2,3,203.33333333333334
CoRe-WM old,gopher,2,4,300.0
CoRe-WM old,gopher,2,5,324.0
CoRe-WM old,gopher,2,6,360.0
CoRe-WM old,gopher,2,7,340.0
CoRe-WM old,gopher,2,8,432.0
CoRe-WM old,gopher,2,9,695.0
CoRe-WM old,gopher,2,10,830.0
CoRe-WM old,gopher,2,11,456.0
CoRe-WM old,gopher,2,12,810.0
CoRe-WM old,gopher,2,13,664.0
CoRe-WM old,gopher,2,14,825.0
CoRe-WM old,gopher,2,15,1210.0
CoRe-WM old,gopher,2,16,1060.0
CoRe-WM old,gopher,2,17,1180.0
CoRe-WM old,gopher,2,18,1460.0
CoRe-WM old,gopher,2,19,3146.6666666666665
CoRe-WM old,gopher,3,0,385.0
CoRe-WM old,gopher,3,1,304.0
CoRe-WM old,gopher,3,2,236.0
CoRe-WM old,gopher,3,3,300.0
CoRe-WM old,gopher,3,4,628.0
CoRe-WM old,gopher,3,5,292.0
CoRe-WM old,gopher,3,6,312.0
CoRe-WM old,gopher,3,7,376.0
CoRe-WM old,gopher,3,8,720.0
CoRe-WM old,gopher,3,9,528.0
CoRe-WM old,gopher,3,10,592.0
CoRe-WM old,gopher,3,11,468.0
CoRe-WM old,gopher,3,12,1060.0
CoRe-WM old,gopher,3,13,930.0
CoRe-WM old,gopher,3,14,566.6666666666666
CoRe-WM old,gopher,3,15,830.0
CoRe-WM old,gopher,3,16,772.0
CoRe-WM old,gopher,3,17,576.0
CoRe-WM old,gopher,3,18,1140.0
CoRe-WM old,gopher,3,19,1133.3333333333333
CoRe-WM old,gopher,4,0,335.0
CoRe-WM old,gopher,4,1,368.0
CoRe-WM old,gopher,4,2,376.0
CoRe-WM old,gopher,4,3,336.0
CoRe-WM old,gopher,4,4,372.0
CoRe-WM old,gopher,4,5,392.0
CoRe-WM old,gopher,4,6,508.0
CoRe-WM old,gopher,4,7,544.0
CoRe-WM old,gopher,4,8,940.0
CoRe-WM old,gopher,4,9,610.0
CoRe-WM old,gopher,4,10,805.0
CoRe-WM old,gopher,4,11,970.0
CoRe-WM old,gopher,4,12,730.0
CoRe-WM old,gopher,4,13,888.0
CoRe-WM old,gopher,4,14,800.0
CoRe-WM old,gopher,4,15,748.0
CoRe-WM old,gopher,4,16,1120.0
CoRe-WM old,gopher,4,17,985.0
CoRe-WM old,gopher,4,18,1270.0
CoRe-WM old,gopher,4,19,1473.3333333333333
CoRe-WM old,hero,0,0,386.6666666666667
CoRe-WM old,hero,0,1,718.75
CoRe-WM old,hero,0,2,1272.7777777777778
CoRe-WM old,hero,0,3,2237.777777777778
CoRe-WM old,hero,0,4,2926.6666666666665
CoRe-WM old,hero,0,5,3002.5
CoRe-WM old,hero,0,6,3029.1666666666665
CoRe-WM old,hero,0,7,3062.2727272727275
CoRe-WM old,hero,0,8,3063.5714285714284
CoRe-WM old,hero,0,9,3162.777777777778
CoRe-WM old,hero,0,10,4293.571428571428
CoRe-WM old,hero,0,11,4038.75
CoRe-WM old,hero,0,12,5473.0
CoRe-WM old,hero,0,13,7063.333333333333
CoRe-WM old,hero,0,14,6917.5
CoRe-WM old,hero,0,15,7255.0
CoRe-WM old,hero,0,16,6211.25
CoRe-WM old,hero,0,17,7441.25
CoRe-WM old,hero,0,18,7546.666666666667
CoRe-WM old,hero,0,19,7535.0
CoRe-WM old,hero,1,0,398.0769230769231
CoRe-WM old,hero,1,1,387.0
CoRe-WM old,hero,1,2,167.77777777777777
CoRe-WM old,hero,1,3,2814.285714285714
CoRe-WM old,hero,1,4,2870.8333333333335
CoRe-WM old,hero,1,5,2932.1428571428573
CoRe-WM old,hero,1,6,3011.6666666666665
CoRe-WM old,hero,1,7,3066.4285714285716
CoRe-WM old,hero,1,8,3143.3333333333335
CoRe-WM old,hero,1,9,3144.090909090909
CoRe-WM old,hero,1,10,3110.0
CoRe-WM old,hero,1,11,3305.0
CoRe-WM old,hero,1,12,3110.0
CoRe-WM old,hero,1,13,3360.714285714286
CoRe-WM old,hero,1,14,3695.0
CoRe-WM old,hero,1,15,6033.333333333333
CoRe-WM old,hero,1,16,7130.833333333333
CoRe-WM old,hero,1,17,7518.571428571428
CoRe-WM old,hero,1,18,6569.166666666667
CoRe-WM old,hero,1,19,7520.0
CoRe-WM old,hero,2,0,523.3333333333334
CoRe-WM old,hero,2,1,493.3333333333333
CoRe-WM old,hero,2,2,164.64285714285714
CoRe-WM old,hero,2,3,1806.6666666666667
CoRe-WM old,hero,2,4,2936.4285714285716
CoRe-WM old,hero,2,5,2957.5
CoRe-WM old,hero,2,6,3036.6666666666665
CoRe-WM old,hero,2,7,3046.3636363636365
CoRe-WM old,hero,2,8,3737.5
CoRe-WM old,hero,2,9,5027.0
CoRe-WM old,hero,2,10,3048.3333333333335
CoRe-WM old,hero,2,11,6418.333333333333
CoRe-WM old,hero,2,12,7209.375
CoRe-WM old,hero,2,13,7497.142857142857
CoRe-WM old,hero,2,14,7458.571428571428
CoRe-WM old,hero,2,15,7487.5
CoRe-WM old,hero,2,16,7490.0
CoRe-WM old,hero,2,17,7454.0
CoRe-WM old,hero,2,18,7185.714285714285
CoRe-WM old,hero,2,19,7532.5
CoRe-WM old,hero,3,0,521.25
CoRe-WM old,hero,3,1,721.0
CoRe-WM old,hero,3,2,314.375
CoRe-WM old,hero,3,3,968.3333333333334
CoRe-WM old,hero,3,4,2562.5
CoRe-WM old,hero,3,5,2718.5
CoRe-WM old,hero,3,6,3269.4444444444443
CoRe-WM old,hero,3,7,3045.0
CoRe-WM old,hero,3,8,3064.5454545454545
CoRe-WM old,hero,3,9,3433.8888888888887
CoRe-WM old,hero,3,10,3106.875
CoRe-WM old,hero,3,11,3133.181818181818
CoRe-WM old,hero,3,12,3120.5
CoRe-WM old,hero,3,13,3582.777777777778
CoRe-WM old,hero,3,14,4337.857142857143
CoRe-WM old,hero,3,15,6298.75
CoRe-WM old,hero,3,16,7397.142857142857
CoRe-WM old,hero,3,17,7525.0
CoRe-WM old,hero,3,18,7544.285714285715
CoRe-WM old,hero,3,19,7538.333333333333
CoRe-WM old,hero,4,0,1080.7142857142858
CoRe-WM old,hero,4,1,308.3333333333333
CoRe-WM old,hero,4,2,2297.5
CoRe-WM old,hero,4,3,1896.6666666666667
CoRe-WM old,hero,4,4,2847.222222222222
CoRe-WM old,hero,4,5,2957.8571428571427
CoRe-WM old,hero,4,6,2986.3636363636365
CoRe-WM old,hero,4,7,3074.1666666666665
CoRe-WM old,hero,4,8,3275.714285714286
CoRe-WM old,hero,4,9,3040.0
CoRe-WM old,hero,4,10,4294.375
CoRe-WM old,hero,4,11,3505.5555555555557
CoRe-WM old,hero,4,12,4978.333333333333
CoRe-WM old,hero,4,13,6960.0
CoRe-WM old,hero,4,14,6910.833333333333
CoRe-WM old,hero,4,15,7490.833333333333
CoRe-WM old,hero,4,16,7501.666666666667
CoRe-WM old,hero,4,17,7528.75
CoRe-WM old,hero,4,18,7545.714285714285
CoRe-WM old,hero,4,19,7546.25
CoRe-WM old,jamesbond,0,0,33.333333333333336
CoRe-WM old,jamesbond,0,1,13.636363636363637
CoRe-WM old,jamesbond,0,2,33.333333333333336
CoRe-WM old,jamesbond,0,3,64.28571428571429
CoRe-WM old,jamesbond,0,4,43.75
CoRe-WM old,jamesbond,0,5,75.0
CoRe-WM old,jamesbond,0,6,64.28571428571429
CoRe-WM old,jamesbond,0,7,85.71428571428571
CoRe-WM old,jamesbond,0,8,92.85714285714286
CoRe-WM old,jamesbond,0,9,150.0
CoRe-WM old,jamesbond,0,10,125.0
CoRe-WM old,jamesbond,0,11,133.33333333333334
CoRe-WM old,jamesbond,0,12,200.0
CoRe-WM old,jamesbond,0,13,220.0
CoRe-WM old,jamesbond,0,14,270.0
CoRe-WM old,jamesbond,0,15,250.0
CoRe-WM old,jamesbond,0,16,525.0
CoRe-WM old,jamesbond,0,17,312.5
CoRe-WM old,jamesbond,0,18,850.0
CoRe-WM old,jamesbond,0,19,600.0
CoRe-WM old,jamesbond,1,0,22.22222222222222
CoRe-WM old,jamesbond,1,1,35.0
CoRe-WM old,jamesbond,1,2,56.25
CoRe-WM old,jamesbond,1,3,150.0
CoRe-WM old,jamesbond,1,4,114.28571428571429
CoRe-WM old,jamesbond,1,5,78.57142857142857
CoRe-WM old,jamesbond,1,6,100.0
CoRe-WM old,jamesbond,1,7,140.0
CoRe-WM old,jamesbond,1,8,187.5
CoRe-WM old,jamesbond,1,9,250.0
CoRe-WM old,jamesbond,1,10,200.0
CoRe-WM old,jamesbond,1,11,162.5
CoRe-WM old,jamesbond,1,12,170.0
CoRe-WM old,jamesbond,1,13,237.5
CoRe-WM old,jamesbond,1,14,275.0
CoRe-WM old,jamesbond,1,15,233.33333333333334
CoRe-WM old,jamesbond,1,16,260.0
CoRe-WM old,jamesbond,1,17,200.0
CoRe-WM old,jamesbond,1,18,158.33333333333334
CoRe-WM old,jamesbond,1,19,241.66666666666666
CoRe-WM old,jamesbond,2,0,45.0
CoRe-WM old,jamesbond,2,1,10.0
CoRe-WM old,jamesbond,2,2,30.0
CoRe-WM old,jamesbond,2,3,66.66666666666667
CoRe-WM old,jamesbond,2,4,21.428571428571427
CoRe-WM old,jamesbond,2,5,64.28571428571429
CoRe-WM old,jamesbond,2,6,55.0
CoRe-WM old,jamesbond,2,7,77.77777777777777
CoRe-WM old,jamesbond,2,8,150.0
CoRe-WM old,jamesbond,2,9,116.66666666666667
CoRe-WM old,jamesbond,2,10,128.57142857142858
CoRe-WM old,jamesbond,2,11,162.5
CoRe-WM old,jamesbond,2,12,143.75
CoRe-WM old,jamesbond,2,13,187.5
CoRe-WM old,jamesbond,2,14,250.0
CoRe-WM old,jamesbond,2,15,258.3333333333333
CoRe-WM old,jamesbond,2,16,212.5
CoRe-WM old,jamesbond,2,17,228.57142857142858
CoRe-WM old,jamesbond,2,18,250.0
CoRe-WM old,jamesbond,2,19,285.7142857142857
CoRe-WM old,jamesbond,3,0,20.0
CoRe-WM old,jamesbond,3,1,38.888888888888886
CoRe-WM old,jamesbond,3,2,44.44444444444444
CoRe-WM old,jamesbond,3,3,50.0
CoRe-WM old,jamesbond,3,4,50.0
CoRe-WM old,jamesbond,3,5,57.142857142857146
CoRe-WM old,jamesbond,3,6,106.25
CoRe-WM old,jamesbond,3,7,62.5
CoRe-WM old,jamesbond,3,8,70.0
CoRe-WM old,jamesbond,3,9,100.0
CoRe-WM old,jamesbond,3,10,106.25
CoRe-WM old,jamesbond,3,11,100.0
CoRe-WM old,jamesbond,3,12,66.66666666666667
CoRe-WM old,jamesbond,3,13,116.66666666666667
CoRe-WM old,jamesbond,3,14,116.66666666666667
CoRe-WM old,jamesbond,3,15,121.42857142857143
CoRe-WM old,jamesbond,3,16,175.0
CoRe-WM old,jamesbond,3,17,122.22222222222223
CoRe-WM old,jamesbond,3,18,200.0
CoRe-WM old,jamesbond,3,19,133.33333333333334
CoRe-WM old,jamesbond,4,0,27.77777777777778
CoRe-WM old,jamesbond,4,1,30.0
CoRe-WM old,jamesbond,4,2,36.36363636363637
CoRe-WM old,jamesbond,4,3,55.55555555555556
CoRe-WM old,jamesbond,4,4,42.857142857142854
CoRe-WM old,jamesbond,4,5,60.0
CoRe-WM old,jamesbond,4,6,170.0
CoRe-WM old,jamesbond,4,7,175.0
CoRe-WM old,jamesbond,4,8,166.66666666666666
CoRe-WM old,jamesbond,4,9,135.71428571428572
CoRe-WM old,jamesbond,4,10,110.0
CoRe-WM old,jamesbond,4,11,216.66666666666666
CoRe-WM old,jamesbond,4,12,130.0
CoRe-WM old,jamesbond,4,13,141.66666666666666
CoRe-WM old,jamesbond,4,14,200.0
CoRe-WM old,jamesbond,4,15,128.57142857142858
CoRe-WM old,jamesbond,4,16,66.66666666666667
CoRe-WM old,jamesbond,4,17,142.85714285714286
CoRe-WM old,jamesbond,4,18,230.0
CoRe-WM old,jamesbond,4,19,283.3333333333333
CoRe-WM old,kangaroo,0,0,44.44444444444444
CoRe-WM old,kangaroo,0,1,18.181818181818183
CoRe-WM old,kangaroo,0,2,40.0
CoRe-WM old,kangaroo,0,3,66.66666666666667
CoRe-WM old,kangaroo,0,4,25.0
CoRe-WM old,kangaroo,0,5,53.333333333333336
CoRe-WM old,kangaroo,0,6,138.46153846153845
CoRe-WM old,kangaroo,0,7,283.3333333333333
CoRe-WM old,kangaroo,0,8,420.0
CoRe-WM old,kangaroo,0,9,490.90909090909093
CoRe-WM old,kangaroo,0,10,440.0
CoRe-WM old,kangaroo,0,11,516.6666666666666
CoRe-WM old,kangaroo,0,12,577.7777777777778
CoRe-WM old,kangaroo,0,13,518.1818181818181
CoRe-WM old,kangaroo,0,14,690.9090909090909
CoRe-WM old,kangaroo,0,15,800.0
CoRe-WM old,kangaroo,0,16,977.7777777777778
CoRe-WM old,kangaroo,0,17,840.0
CoRe-WM old,kangaroo,0,18,933.3333333333334
CoRe-WM old,kangaroo,0,19,760.0
CoRe-WM old,kangaroo,1,0,36.36363636363637
CoRe-WM old,kangaroo,1,1,0.0
CoRe-WM old,kangaroo,1,2,18.181818181818183
CoRe-WM old,kangaroo,1,3,28.571428571428573
CoRe-WM old,kangaroo,1,4,111.11111111111111
CoRe-WM old,kangaroo,1,5,257.14285714285717
CoRe-WM old,kangaroo,1,6,155.55555555555554
CoRe-WM old,kangaroo,1,7,90.9090909090909
CoRe-WM old,kangaroo,1,8,400.0
CoRe-WM old,kangaroo,1,9,644.4444444444445
CoRe-WM old,kangaroo,1,10,600.0
CoRe-WM old,kangaroo,1,11,600.0
CoRe-WM old,kangaroo,1,12,725.0
CoRe-WM old,kangaroo,1,13,777.7777777777778
CoRe-WM old,kangaroo,1,14,850.0
CoRe-WM old,kangaroo,1,15,1057.142857142857
CoRe-WM old,kangaroo,1,16,1133.3333333333333
CoRe-WM old,kangaroo,1,17,1114.2857142857142
CoRe-WM old,kangaroo,1,18,2450.0
CoRe-WM old,kangaroo,1,19,3000.0
CoRe-WM old,kangaroo,2,0,44.44444444444444
CoRe-WM old,kangaroo,2,1,72.72727272727273
CoRe-WM old,kangaroo,2,2,54.54545454545455
CoRe-WM old,kangaroo,2,3,15.384615384615385
CoRe-WM old,kangaroo,2,4,0.0
CoRe-WM old,kangaroo,2,5,14.285714285714286
CoRe-WM old,kangaroo,2,6,12.5
CoRe-WM old,kangaroo,2,7,0.0
CoRe-WM old,kangaroo,2,8,33.333333333333336
CoRe-WM old,kangaroo,2,9,76.92307692307692
CoRe-WM old,kangaroo,2,10,128.57142857142858
CoRe-WM old,kangaroo,2,11,114.28571428571429
CoRe-WM old,kangaroo,2,12,311.1111111111111
CoRe-WM old,kangaroo,2,13,420.0
CoRe-WM old,kangaroo,2,14,500.0
CoRe-WM old,kangaroo,2,15,575.0
CoRe-WM old,kangaroo,2,16,580.0
CoRe-WM old,kangaroo,2,17,580.0
CoRe-WM old,kangaroo,2,18,925.0
CoRe-WM old,kangaroo,2,19,800.0
CoRe-WM old,kangaroo,3,0,80.0
CoRe-WM old,kangaroo,3,1,36.36363636363637
CoRe-WM old,kangaroo,3,2,30.76923076923077
CoRe-WM old,kangaroo,3,3,28.571428571428573
CoRe-WM old,kangaroo,3,4,40.0
CoRe-WM old,kangaroo,3,5,26.666666666666668
CoRe-WM old,kangaroo,3,6,11.764705882352942
CoRe-WM old,kangaroo,3,7,30.76923076923077
CoRe-WM old,kangaroo,3,8,133.33333333333334
CoRe-WM old,kangaroo,3,9,71.42857142857143
CoRe-WM old,kangaroo,3,10,54.54545454545455
CoRe-WM old,kangaroo,3,11,183.33333333333334
CoRe-WM old,kangaroo,3,12,345.45454545454544
CoRe-WM old,kangaroo,3,13,266.6666666666667
CoRe-WM old,kangaroo,3,14,244.44444444444446
CoRe-WM old,kangaroo,3,15,377.77777777777777
CoRe-WM old,kangaroo,3,16,416.6666666666667
CoRe-WM old,kangaroo,3,17,261.53846153846155
CoRe-WM old,kangaroo,3,18,666.6666666666666
CoRe-WM old,kangaroo,3,19,580.0
CoRe-WM old,kangaroo,4,0,44.44444444444444
CoRe-WM old,kangaroo,4,1,54.54545454545455
CoRe-WM old,kangaroo,4,2,50.0
CoRe-WM old,kangaroo,4,3,44.44444444444444
CoRe-WM old,kangaroo,4,4,220.0
CoRe-WM old,kangaroo,4,5,76.92307692307692
CoRe-WM old,kangaroo,4,6,142.85714285714286
CoRe-WM old,kangaroo,4,7,200.0
CoRe-WM old,kangaroo,4,8,140.0
CoRe-WM old,kangaroo,4,9,220.0
CoRe-WM old,kangaroo,4,10,345.45454545454544
CoRe-WM old,kangaroo,4,11,581.8181818181819
CoRe-WM old,kangaroo,4,12,700.0
CoRe-WM old,kangaroo,4,13,866.6666666666666
CoRe-WM old,kangaroo,4,14,888.8888888888889
CoRe-WM old,kangaroo,4,15,1200.0
CoRe-WM old,kangaroo,4,16,1000.0
CoRe-WM old,kangaroo,4,17,1100.0
CoRe-WM old,kangaroo,4,18,1022.2222222222222
CoRe-WM old,kangaroo,4,19,1050.0
CoRe-WM old,krull,0,0,1406.6666666666667
CoRe-WM old,krull,0,1,2453.3333333333335
CoRe-WM old,krull,0,2,2237.5
CoRe-WM old,krull,0,3,2256.6666666666665
CoRe-WM old,krull,0,4,3460.0
CoRe-WM old,krull,0,5,5133.333333333333
CoRe-WM old,krull,0,6,5415.0
CoRe-WM old,krull,0,7,5940.0
CoRe-WM old,krull,0,8,6775.0
CoRe-WM old,krull,0,9,5925.0
CoRe-WM old,krull,0,10,7162.5
CoRe-WM old,krull,0,11,8273.333333333334
CoRe-WM old,krull,0,12,6987.5
CoRe-WM old,krull,0,13,8893.333333333334
CoRe-WM old,krull,0,14,6640.0
CoRe-WM old,krull,0,15,7860.0
CoRe-WM old,krull,0,16,8305.0
CoRe-WM old,krull,0,17,7060.0
CoRe-WM old,krull,0,18,8533.333333333334
CoRe-WM old,krull,0,19,6705.0
CoRe-WM old,krull,1,0,1040.0
CoRe-WM old,krull,1,1,1362.5
CoRe-WM old,krull,1,2,2370.0
CoRe-WM old,krull,1,3,2452.5
CoRe-WM old,krull,1,4,3060.0
CoRe-WM old,krull,1,5,3720.0
CoRe-WM old,krull,1,6,5462.5
CoRe-WM old,krull,1,7,7206.666666666667
CoRe-WM old,krull,1,8,6932.5
CoRe-WM old,krull,1,9,6763.333333333333
CoRe-WM old,krull,1,10,6897.5
CoRe-WM old,krull,1,11,6712.5
CoRe-WM old,krull,1,12,8136.666666666667
CoRe-WM old,krull,1,13,8170.0
CoRe-WM old,krull,1,14,8477.5
CoRe-WM old,krull,1,15,6866.666666666667
CoRe-WM old,krull,1,16,7050.0
CoRe-WM old,krull,1,17,6488.0
CoRe-WM old,krull,1,18,7836.666666666667
CoRe-WM old,krull,1,19,7085.0
CoRe-WM old,krull,2,0,2630.0
CoRe-WM old,krull,2,1,2242.5
CoRe-WM old,krull,2,2,2370.0
CoRe-WM old,krull,2,3,3067.5
CoRe-WM old,krull,2,4,3286.6666666666665
CoRe-WM old,krull,2,5,4217.5
CoRe-WM old,krull,2,6,3714.0
CoRe-WM old,krull,2,7,6940.0
CoRe-WM old,krull,2,8,6877.5
CoRe-WM old,krull,2,9,6570.0
CoRe-WM old,krull,2,10,8172.5
CoRe-WM old,krull,2,11,7806.666666666667
CoRe-WM old,krull,2,12,7397.5
CoRe-WM old,krull,2,13,5877.5
CoRe-WM old,krull,2,14,8215.0
CoRe-WM old,krull,2,15,7252.5
CoRe-WM old,krull,2,16,7926.666666666667
CoRe-WM old,krull,2,17,6937.5
CoRe-WM old,krull,2,18,8045.0
CoRe-WM old,krull,2,19,8840.0
CoRe-WM old,krull,3,0,1743.3333333333333
CoRe-WM old,krull,3,1,2112.5
CoRe-WM old,krull,3,2,1645.0
CoRe-WM old,krull,3,3,2112.5
CoRe-WM old,krull,3,4,2910.0
CoRe-WM old,krull,3,5,4670.0
CoRe-WM old,krull,3,6,7162.5
CoRe-WM old,krull,3,7,6832.5
CoRe-WM old,krull,3,8,7622.5
CoRe-WM old,krull,3,9,8180.0
CoRe-WM old,krull,3,10,6512.5
CoRe-WM old,krull,3,11,8335.0
CoRe-WM old,krull,3,12,6902.5
CoRe-WM old,krull,3,13,7772.5
CoRe-WM old,krull,3,14,8093.333333333333
CoRe-WM old,krull,3,15,6036.0
CoRe-WM old,krull,3,16,7736.666666666667
CoRe-WM old,krull,3,17,6385.0
CoRe-WM old,krull,3,18,8112.5
CoRe-WM old,krull,3,19,7782.5
CoRe-WM old,krull,4,0,1970.0
CoRe-WM old,krull,4,1,1652.5
CoRe-WM old,krull,4,2,2226.6666666666665
CoRe-WM old,krull,4,3,2517.5
CoRe-WM old,krull,4,4,3285.0
CoRe-WM old,krull,4,5,3613.3333333333335
CoRe-WM old,krull,4,6,5300.0
CoRe-WM old,krull,4,7,4436.666666666667
CoRe-WM old,krull,4,8,5603.333333333333
CoRe-WM old,krull,4,9,5866.0
CoRe-WM old,krull,4,10,7056.666666666667
CoRe-WM old,krull,4,11,7390.0
CoRe-WM old,krull,4,12,7195.0
