method,game,seed,agent_steps,return
Reborn + Harmony,breakout,0,61628,8.0
Reborn + Harmony,breakout,0,61997,6.0
Reborn + Harmony,breakout,0,62275,4.0
Reborn + Harmony,breakout,0,62678,7.0
Reborn + Harmony,breakout,0,63182,11.0
Reborn + Harmony,breakout,0,63544,6.0
Reborn + Harmony,breakout,0,63761,3.0
Reborn + Harmony,breakout,0,64132,7.0
Reborn + Harmony,breakout,0,64587,12.0
Reborn + Harmony,breakout,0,64871,5.0
Reborn + Harmony,breakout,0,65170,4.0
Reborn + Harmony,breakout,0,65588,9.0
Reborn + Harmony,breakout,0,65906,6.0
Reborn + Harmony,breakout,0,66331,8.0
Reborn + Harmony,breakout,0,66636,5.0
Reborn + Harmony,breakout,0,67122,9.0
Reborn + Harmony,breakout,0,67586,7.0
Reborn + Harmony,breakout,0,67876,5.0
Reborn + Harmony,breakout,0,68438,18.0
Reborn + Harmony,breakout,0,68852,8.0
Reborn + Harmony,breakout,0,69150,4.0
Reborn + Harmony,breakout,0,69535,7.0
Reborn + Harmony,breakout,0,69862,5.0
Reborn + Harmony,breakout,0,70378,10.0
Reborn + Harmony,breakout,0,70757,6.0
Reborn + Harmony,breakout,0,71219,8.0
Reborn + Harmony,breakout,0,71521,5.0
Reborn + Harmony,breakout,0,71704,2.0
Reborn + Harmony,breakout,0,71934,3.0
Reborn + Harmony,breakout,0,72148,3.0
Reborn + Harmony,breakout,0,72443,5.0
Reborn + Harmony,breakout,0,72964,10.0
Reborn + Harmony,breakout,0,73163,2.0
Reborn + Harmony,breakout,0,73346,2.0
Reborn + Harmony,breakout,0,73563,2.0
Reborn + Harmony,breakout,0,73793,3.0
Reborn + Harmony,breakout,0,74263,10.0
Reborn + Harmony,breakout,0,74725,8.0
Reborn + Harmony,breakout,0,75192,9.0
Reborn + Harmony,breakout,0,75391,2.0
Reborn + Harmony,breakout,0,75680,5.0
Reborn + Harmony,breakout,0,76087,7.0
Reborn + Harmony,breakout,0,76321,3.0
Reborn + Harmony,breakout,0,76504,2.0
Reborn + Harmony,breakout,0,76821,5.0
Reborn + Harmony,breakout,0,77130,6.0
Reborn + Harmony,breakout,0,77433,5.0
Reborn + Harmony,breakout,0,77899,13.0
Reborn + Harmony,breakout,0,78202,5.0
Reborn + Harmony,breakout,0,78605,7.0
Reborn + Harmony,breakout,0,78933,5.0
Reborn + Harmony,breakout,0,79331,7.0
Reborn + Harmony,breakout,0,79776,7.0
Reborn + Harmony,breakout,0,80104,5.0
Reborn + Harmony,breakout,0,80379,4.0
Reborn + Harmony,breakout,0,80863,9.0
Reborn + Harmony,breakout,0,81253,7.0
Reborn + Harmony,breakout,0,81550,4.0
Reborn + Harmony,breakout,0,81889,5.0
Reborn + Harmony,breakout,0,82288,6.0
Reborn + Harmony,breakout,0,82672,7.0
Reborn + Harmony,breakout,0,83106,8.0
Reborn + Harmony,breakout,0,83449,6.0
Reborn + Harmony,breakout,0,83602,1.0
Reborn + Harmony,breakout,0,83900,5.0
Reborn + Harmony,breakout,0,84309,8.0
Reborn + Harmony,breakout,0,84558,3.0
Reborn + Harmony,breakout,0,84858,5.0
Reborn + Harmony,breakout,0,85178,5.0
Reborn + Harmony,breakout,0,85458,4.0
Reborn + Harmony,breakout,0,85968,10.0
Reborn + Harmony,breakout,0,86317,6.0
Reborn + Harmony,breakout,0,86863,12.0
Reborn + Harmony,breakout,0,87386,9.0
Reborn + Harmony,breakout,0,87792,7.0
Reborn + Harmony,breakout,0,88041,3.0
Reborn + Harmony,breakout,0,88287,3.0
Reborn + Harmony,breakout,0,88591,5.0
Reborn + Harmony,breakout,0,88945,6.0
Reborn + Harmony,breakout,0,89418,14.0
Reborn + Harmony,breakout,0,89793,6.0
Reborn + Harmony,breakout,0,90178,10.0
Reborn + Harmony,breakout,0,90558,7.0
Reborn + Harmony,breakout,0,90682,0.0
Reborn + Harmony,breakout,0,90834,1.0
Reborn + Harmony,breakout,0,91296,8.0
Reborn + Harmony,breakout,0,91895,16.0
Reborn + Harmony,breakout,0,92048,1.0
Reborn + Harmony,breakout,0,92334,5.0
Reborn + Harmony,breakout,0,92805,8.0
Reborn + Harmony,breakout,0,93201,7.0
Reborn + Harmony,breakout,0,93617,7.0
Reborn + Harmony,breakout,0,94250,13.0
Reborn + Harmony,breakout,0,94730,9.0
Reborn + Harmony,breakout,0,95078,5.0
Reborn + Harmony,breakout,0,95422,5.0
Reborn + Harmony,breakout,0,95779,7.0
Reborn + Harmony,breakout,0,96058,5.0
Reborn + Harmony,breakout,0,96464,8.0
Reborn + Harmony,breakout,0,96822,7.0
Reborn + Harmony,breakout,0,97179,8.0
Reborn + Harmony,breakout,0,97685,10.0
Reborn + Harmony,breakout,0,98069,7.0
Reborn + Harmony,breakout,0,98449,7.0
Reborn + Harmony,breakout,0,98796,7.0
Reborn + Harmony,breakout,0,99107,5.0
Reborn + Harmony,breakout,0,99457,6.0
Reborn + Harmony,chopper_command,0,1808,1100.0
Reborn + Harmony,chopper_command,0,2463,500.0
Reborn + Harmony,chopper_command,0,3125,500.0
Reborn + Harmony,chopper_command,0,3634,400.0
Reborn + Harmony,chopper_command,0,6125,800.0
Reborn + Harmony,chopper_command,0,9376,1200.0
Reborn + Harmony,chopper_command,0,10447,900.0
Reborn + Harmony,chopper_command,0,10986,600.0
Reborn + Harmony,chopper_command,0,11667,700.0
Reborn + Harmony,chopper_command,0,11945,200.0
Reborn + Harmony,chopper_command,0,12332,300.0
Reborn + Harmony,chopper_command,0,12768,500.0
Reborn + Harmony,chopper_command,0,13365,500.0
Reborn + Harmony,chopper_command,0,13832,300.0
Reborn + Harmony,chopper_command,0,14387,300.0
Reborn + Harmony,chopper_command,0,15307,1000.0
Reborn + Harmony,chopper_command,0,16884,1000.0
Reborn + Harmony,chopper_command,0,17838,700.0
Reborn + Harmony,chopper_command,0,18385,600.0
Reborn + Harmony,chopper_command,0,18791,500.0
Reborn + Harmony,chopper_command,0,19332,300.0
Reborn + Harmony,chopper_command,0,19648,600.0
Reborn + Harmony,chopper_command,0,19960,500.0
Reborn + Harmony,chopper_command,0,20231,300.0
Reborn + Harmony,chopper_command,0,21070,200.0
Reborn + Harmony,chopper_command,0,21361,500.0
Reborn + Harmony,chopper_command,0,21758,500.0
Reborn + Harmony,chopper_command,0,21992,300.0
Reborn + Harmony,chopper_command,0,22249,600.0
Reborn + Harmony,chopper_command,0,23332,600.0
Reborn + Harmony,chopper_command,0,23742,600.0
Reborn + Harmony,chopper_command,0,24111,400.0
Reborn + Harmony,chopper_command,0,24673,700.0
Reborn + Harmony,chopper_command,0,25570,900.0
Reborn + Harmony,chopper_command,0,25926,200.0
Reborn + Harmony,chopper_command,0,26389,100.0
Reborn + Harmony,chopper_command,0,26812,300.0
Reborn + Harmony,chopper_command,0,27273,600.0
Reborn + Harmony,chopper_command,0,27674,400.0
Reborn + Harmony,chopper_command,0,28369,1700.0
Reborn + Harmony,chopper_command,0,28900,1000.0
Reborn + Harmony,chopper_command,0,29241,700.0
Reborn + Harmony,chopper_command,0,29521,700.0
Reborn + Harmony,chopper_command,0,30549,1300.0
Reborn + Harmony,chopper_command,0,31361,1300.0
Reborn + Harmony,chopper_command,0,32023,1100.0
Reborn + Harmony,chopper_command,0,32291,700.0
Reborn + Harmony,chopper_command,0,32529,600.0
Reborn + Harmony,chopper_command,0,33009,1000.0
Reborn + Harmony,chopper_command,0,33836,1100.0
Reborn + Harmony,chopper_command,0,34349,1400.0
Reborn + Harmony,chopper_command,0,34728,1200.0
Reborn + Harmony,chopper_command,0,35889,1600.0
Reborn + Harmony,chopper_command,0,36261,1100.0
Reborn + Harmony,chopper_command,0,37164,1100.0
Reborn + Harmony,chopper_command,0,37429,800.0
Reborn + Harmony,chopper_command,0,38451,1100.0
Reborn + Harmony,chopper_command,0,38988,800.0
Reborn + Harmony,chopper_command,0,39436,1200.0
Reborn + Harmony,chopper_command,0,40025,800.0
Reborn + Harmony,chopper_command,0,41361,1400.0
Reborn + Harmony,chopper_command,0,41732,1100.0
Reborn + Harmony,chopper_command,0,42389,1100.0
Reborn + Harmony,chopper_command,0,42756,1100.0
Reborn + Harmony,chopper_command,0,43164,1000.0
Reborn + Harmony,chopper_command,0,43781,1100.0
Reborn + Harmony,chopper_command,0,44274,1000.0
Reborn + Harmony,chopper_command,0,44696,700.0
Reborn + Harmony,chopper_command,0,45182,900.0
Reborn + Harmony,chopper_command,0,46222,1600.0
Reborn + Harmony,chopper_command,0,46494,800.0
Reborn + Harmony,chopper_command,0,47548,1100.0
Reborn + Harmony,chopper_command,0,47842,500.0
Reborn + Harmony,chopper_command,0,48387,1000.0
Reborn + Harmony,chopper_command,0,48792,900.0
Reborn + Harmony,chopper_command,0,49070,600.0
Reborn + Harmony,chopper_command,0,49413,700.0
Reborn + Harmony,chopper_command,0,50186,1100.0
Reborn + Harmony,chopper_command,0,50610,1000.0
Reborn + Harmony,chopper_command,0,51335,1100.0
Reborn + Harmony,chopper_command,0,52742,1600.0
Reborn + Harmony,chopper_command,0,52939,400.0
Reborn + Harmony,chopper_command,0,53227,800.0
Reborn + Harmony,chopper_command,0,54064,1300.0
Reborn + Harmony,chopper_command,0,54432,1100.0
Reborn + Harmony,chopper_command,0,54808,1000.0
Reborn + Harmony,chopper_command,0,55200,1000.0
Reborn + Harmony,chopper_command,0,55802,1000.0
Reborn + Harmony,chopper_command,0,56768,1300.0
Reborn + Harmony,chopper_command,0,57140,1100.0
Reborn + Harmony,chopper_command,0,57627,1000.0
Reborn + Harmony,chopper_command,0,57992,1100.0
Reborn + Harmony,chopper_command,0,58375,1200.0
Reborn + Harmony,chopper_command,0,58757,700.0
Reborn + Harmony,chopper_command,0,58969,200.0
Reborn + Harmony,chopper_command,0,59520,1100.0
Reborn + Harmony,chopper_command,0,59850,1100.0
Reborn + Harmony,chopper_command,0,60320,1100.0
Reborn + Harmony,chopper_command,0,60691,1100.0
Reborn + Harmony,chopper_command,0,61142,900.0
Reborn + Harmony,chopper_command,0,61475,1000.0
Reborn + Harmony,chopper_command,0,61846,1100.0
Reborn + Harmony,chopper_command,0,62178,1000.0
Reborn + Harmony,chopper_command,0,62484,600.0
Reborn + Harmony,chopper_command,0,62936,900.0
Reborn + Harmony,chopper_command,0,63232,900.0
Reborn + Harmony,chopper_command,0,63614,1300.0
Reborn + Harmony,chopper_command,0,64166,1400.0
Reborn + Harmony,chopper_command,0,64496,600.0
Reborn + Harmony,chopper_command,0,64832,1000.0
Reborn + Harmony,chopper_command,0,65204,1000.0
Reborn + Harmony,chopper_command,0,65704,1000.0
Reborn + Harmony,chopper_command,0,66042,1100.0
Reborn + Harmony,chopper_command,0,66362,1000.0
Reborn + Harmony,chopper_command,0,67287,1200.0
Reborn + Harmony,chopper_command,0,67655,1000.0
Reborn + Harmony,chopper_command,0,68039,1000.0
Reborn + Harmony,chopper_command,0,68532,1100.0
Reborn + Harmony,chopper_command,0,68970,1000.0
Reborn + Harmony,chopper_command,0,69261,900.0
Reborn + Harmony,chopper_command,0,69639,1200.0
Reborn + Harmony,chopper_command,0,70153,1000.0
Reborn + Harmony,chopper_command,0,70662,1200.0
Reborn + Harmony,chopper_command,0,71172,1300.0
Reborn + Harmony,chopper_command,0,71544,1000.0
Reborn + Harmony,chopper_command,0,71810,900.0
Reborn + Harmony,chopper_command,0,72140,1000.0
Reborn + Harmony,chopper_command,0,72680,1100.0
Reborn + Harmony,chopper_command,0,73315,1100.0
Reborn + Harmony,chopper_command,0,73683,900.0
Reborn + Harmony,chopper_command,0,74017,1000.0
Reborn + Harmony,chopper_command,0,74348,1000.0
Reborn + Harmony,chopper_command,0,75002,1100.0
Reborn + Harmony,chopper_command,0,75509,1400.0
Reborn + Harmony,chopper_command,0,76122,1400.0
Reborn + Harmony,chopper_command,0,76532,1100.0
Reborn + Harmony,chopper_command,0,77149,1200.0
Reborn + Harmony,chopper_command,0,77485,1200.0
Reborn + Harmony,chopper_command,0,78138,1400.0
Reborn + Harmony,chopper_command,0,78406,1000.0
Reborn + Harmony,chopper_command,0,78918,1300.0
Reborn + Harmony,chopper_command,0,80418,1400.0
Reborn + Harmony,chopper_command,0,80927,1600.0
Reborn + Harmony,chopper_command,0,81586,1300.0
Reborn + Harmony,chopper_command,0,82206,1100.0
Reborn + Harmony,chopper_command,0,83117,1500.0
Reborn + Harmony,chopper_command,0,83458,1100.0
Reborn + Harmony,chopper_command,0,84116,1100.0
Reborn + Harmony,chopper_command,0,84450,1100.0
Reborn + Harmony,chopper_command,0,85062,1500.0
Reborn + Harmony,chopper_command,0,85519,1200.0
Reborn + Harmony,chopper_command,0,85902,1200.0
Reborn + Harmony,chopper_command,0,86242,1200.0
Reborn + Harmony,chopper_command,0,86861,1300.0
Reborn + Harmony,chopper_command,0,87192,1000.0
Reborn + Harmony,chopper_command,0,88132,1700.0
Reborn + Harmony,chopper_command,0,88396,900.0
Reborn + Harmony,chopper_command,0,88663,1000.0
Reborn + Harmony,chopper_command,0,89044,1200.0
Reborn + Harmony,chopper_command,0,90056,1600.0
Reborn + Harmony,chopper_command,0,90469,900.0
Reborn + Harmony,chopper_command,0,90848,1300.0
Reborn + Harmony,chopper_command,0,91221,900.0
Reborn + Harmony,chopper_command,0,91880,1800.0
Reborn + Harmony,chopper_command,0,92256,1500.0
Reborn + Harmony,chopper_command,0,92808,1600.0
Reborn + Harmony,chopper_command,0,93424,1300.0
Reborn + Harmony,chopper_command,0,93766,1100.0
Reborn + Harmony,chopper_command,0,94179,1100.0
Reborn + Harmony,chopper_command,0,94688,1300.0
Reborn + Harmony,chopper_command,0,95812,1600.0
Reborn + Harmony,chopper_command,0,96144,1000.0
Reborn + Harmony,chopper_command,0,96667,1500.0
Reborn + Harmony,chopper_command,0,97172,900.0
Reborn + Harmony,chopper_command,0,98072,1700.0
Reborn + Harmony,chopper_command,0,98735,1400.0
Reborn + Harmony,chopper_command,0,99589,1600.0
Reborn + Harmony,crazy_climber,0,2861,7400.0
Reborn + Harmony,crazy_climber,0,6343,8700.0
Reborn + Harmony,crazy_climber,0,9063,11000.0
Reborn + Harmony,crazy_climber,0,12666,11000.0
Reborn + Harmony,crazy_climber,0,17744,22900.0
Reborn + Harmony,crazy_climber,0,21977,18100.0
Reborn + Harmony,crazy_climber,0,25751,19900.0
Reborn + Harmony,crazy_climber,0,29008,26000.0
Reborn + Harmony,crazy_climber,0,31650,41500.0
Reborn + Harmony,crazy_climber,0,35221,53900.0
Reborn + Harmony,crazy_climber,0,37725,38900.0
Reborn + Harmony,crazy_climber,0,40538,33700.0
Reborn + Harmony,crazy_climber,0,43628,44700.0
Reborn + Harmony,crazy_climber,0,46653,39100.0
Reborn + Harmony,crazy_climber,0,50164,67000.0
Reborn + Harmony,crazy_climber,0,54849,77600.0
Reborn + Harmony,crazy_climber,0,58312,69700.0
Reborn + Harmony,crazy_climber,0,61417,57900.0
Reborn + Harmony,crazy_climber,0,63869,29500.0
Reborn + Harmony,crazy_climber,0,66111,37200.0
Reborn + Harmony,crazy_climber,0,70125,85000.0
Reborn + Harmony,crazy_climber,0,74475,78900.0
Reborn + Harmony,crazy_climber,0,76993,38200.0
Reborn + Harmony,crazy_climber,0,80099,57500.0
Reborn + Harmony,crazy_climber,0,82502,29300.0
Reborn + Harmony,crazy_climber,0,86290,85900.0
Reborn + Harmony,crazy_climber,0,88684,37200.0
Reborn + Harmony,crazy_climber,0,90854,38500.0
Reborn + Harmony,crazy_climber,0,94704,75600.0
Reborn + Harmony,crazy_climber,0,98635,95500.0
Reborn + Harmony,demon_attack,0,1384,190.0
Reborn + Harmony,demon_attack,0,1794,50.0
Reborn + Harmony,demon_attack,0,2786,205.0
Reborn + Harmony,demon_attack,0,5561,235.0
Reborn + Harmony,demon_attack,0,6337,250.0
Reborn + Harmony,demon_attack,0,10517,190.0
Reborn + Harmony,demon_attack,0,11827,190.0
Reborn + Harmony,demon_attack,0,12858,205.0
Reborn + Harmony,demon_attack,0,13408,120.0
Reborn + Harmony,demon_attack,0,15177,310.0
Reborn + Harmony,demon_attack,0,16052,190.0
Reborn + Harmony,demon_attack,0,16626,90.0
Reborn + Harmony,demon_attack,0,18154,520.0
Reborn + Harmony,demon_attack,0,18975,220.0
Reborn + Harmony,demon_attack,0,20149,190.0
Reborn + Harmony,demon_attack,0,21615,560.0
Reborn + Harmony,demon_attack,0,22461,175.0
Reborn + Harmony,demon_attack,0,23312,190.0
Reborn + Harmony,demon_attack,0,24012,175.0
Reborn + Harmony,demon_attack,0,24647,120.0
Reborn + Harmony,demon_attack,0,24972,90.0
Reborn + Harmony,demon_attack,0,25885,220.0
Reborn + Harmony,demon_attack,0,26491,100.0
Reborn + Harmony,demon_attack,0,27562,265.0
Reborn + Harmony,demon_attack,0,28629,175.0
Reborn + Harmony,demon_attack,0,29369,205.0
Reborn + Harmony,demon_attack,0,30357,205.0
Reborn + Harmony,demon_attack,0,31761,265.0
Reborn + Harmony,demon_attack,0,33091,355.0
Reborn + Harmony,demon_attack,0,34179,160.0
Reborn + Harmony,demon_attack,0,35710,310.0
Reborn + Harmony,demon_attack,0,36796,205.0
Reborn + Harmony,demon_attack,0,37453,150.0
Reborn + Harmony,demon_attack,0,38117,140.0
Reborn + Harmony,demon_attack,0,39101,175.0
Reborn + Harmony,demon_attack,0,40011,205.0
Reborn + Harmony,demon_attack,0,40305,60.0
Reborn + Harmony,demon_attack,0,40761,80.0
Reborn + Harmony,demon_attack,0,41025,50.0
Reborn + Harmony,demon_attack,0,41847,235.0
Reborn + Harmony,demon_attack,0,43035,295.0
Reborn + Harmony,demon_attack,0,43866,130.0
Reborn + Harmony,demon_attack,0,44783,235.0
Reborn + Harmony,demon_attack,0,45249,80.0
Reborn + Harmony,demon_attack,0,46547,280.0
Reborn + Harmony,demon_attack,0,47257,190.0
Reborn + Harmony,demon_attack,0,48032,130.0
Reborn + Harmony,demon_attack,0,48348,60.0
Reborn + Harmony,demon_attack,0,49211,140.0
Reborn + Harmony,demon_attack,0,49830,100.0
Reborn + Harmony,demon_attack,0,50686,190.0
Reborn + Harmony,demon_attack,0,51719,250.0
Reborn + Harmony,demon_attack,0,53454,420.0
Reborn + Harmony,demon_attack,0,54556,160.0
Reborn + Harmony,demon_attack,0,55134,130.0
Reborn + Harmony,demon_attack,0,55722,140.0
Reborn + Harmony,demon_attack,0,56718,235.0
Reborn + Harmony,demon_attack,0,57224,140.0
Reborn + Harmony,demon_attack,0,57818,90.0
Reborn + Harmony,demon_attack,0,58857,340.0
Reborn + Harmony,demon_attack,0,59339,90.0
Reborn + Harmony,demon_attack,0,59984,140.0
Reborn + Harmony,demon_attack,0,61827,310.0
Reborn + Harmony,demon_attack,0,62587,110.0
Reborn + Harmony,demon_attack,0,63327,140.0
Reborn + Harmony,demon_attack,0,63824,90.0
Reborn + Harmony,demon_attack,0,64458,150.0
Reborn + Harmony,demon_attack,0,64883,100.0
Reborn + Harmony,demon_attack,0,65662,100.0
Reborn + Harmony,demon_attack,0,66569,220.0
Reborn + Harmony,demon_attack,0,66999,110.0
Reborn + Harmony,demon_attack,0,68066,325.0
Reborn + Harmony,demon_attack,0,68810,100.0
Reborn + Harmony,demon_attack,0,69245,80.0
Reborn + Harmony,demon_attack,0,69611,70.0
Reborn + Harmony,demon_attack,0,70348,235.0
Reborn + Harmony,demon_attack,0,71087,205.0
Reborn + Harmony,demon_attack,0,72922,500.0
Reborn + Harmony,demon_attack,0,74054,340.0
Reborn + Harmony,demon_attack,0,75160,250.0
Reborn + Harmony,demon_attack,0,76058,310.0
Reborn + Harmony,demon_attack,0,76674,110.0
Reborn + Harmony,demon_attack,0,77921,355.0
Reborn + Harmony,demon_attack,0,78658,205.0
Reborn + Harmony,demon_attack,0,79729,250.0
Reborn + Harmony,demon_attack,0,80010,30.0
Reborn + Harmony,demon_attack,0,80760,150.0
Reborn + Harmony,demon_attack,0,82353,580.0
Reborn + Harmony,demon_attack,0,83415,205.0
Reborn + Harmony,demon_attack,0,84176,175.0
Reborn + Harmony,demon_attack,0,85048,220.0
Reborn + Harmony,demon_attack,0,85628,110.0
Reborn + Harmony,demon_attack,0,86116,80.0
Reborn + Harmony,demon_attack,0,87432,310.0
Reborn + Harmony,demon_attack,0,88625,340.0
Reborn + Harmony,demon_attack,0,89946,355.0
Reborn + Harmony,demon_attack,0,90289,80.0
Reborn + Harmony,demon_attack,0,91058,220.0
Reborn + Harmony,demon_attack,0,92184,340.0
Reborn + Harmony,demon_attack,0,93872,540.0
Reborn + Harmony,demon_attack,0,94276,100.0
Reborn + Harmony,demon_attack,0,95871,295.0
Reborn + Harmony,demon_attack,0,98285,480.0
Reborn + Harmony,demon_attack,0,98846,100.0
Reborn + Harmony,demon_attack,0,99441,130.0
Reborn + Harmony,demon_attack,0,99955,120.0
Reborn + Harmony,freeway,0,2041,0.0
Reborn + Harmony,freeway,0,4084,0.0
Reborn + Harmony,freeway,0,6131,0.0
Reborn + Harmony,freeway,0,8176,0.0
Reborn + Harmony,freeway,0,10221,0.0
Reborn + Harmony,freeway,0,12268,0.0
Reborn + Harmony,freeway,0,14315,0.0
Reborn + Harmony,freeway,0,16356,0.0
Reborn + Harmony,freeway,0,18404,0.0
Reborn + Harmony,freeway,0,20446,0.0
Reborn + Harmony,freeway,0,22490,0.0
Reborn + Harmony,freeway,0,24536,0.0
Reborn + Harmony,freeway,0,26580,0.0
Reborn + Harmony,freeway,0,28623,0.0
Reborn + Harmony,freeway,0,30666,0.0
Reborn + Harmony,freeway,0,32710,0.0
Reborn + Harmony,freeway,0,34752,0.0
Reborn + Harmony,freeway,0,36800,0.0
Reborn + Harmony,freeway,0,38844,0.0
Reborn + Harmony,freeway,0,40886,0.0
Reborn + Harmony,freeway,0,42929,0.0
Reborn + Harmony,freeway,0,44973,0.0
Reborn + Harmony,freeway,0,47019,0.0
Reborn + Harmony,freeway,0,49061,0.0
Reborn + Harmony,freeway,0,51107,0.0
Reborn + Harmony,freeway,0,53155,0.0
Reborn + Harmony,freeway,0,55200,0.0
Reborn + Harmony,freeway,0,57242,0.0
Reborn + Harmony,freeway,0,59284,0.0
Reborn + Harmony,freeway,0,61330,0.0
Reborn + Harmony,freeway,0,63373,0.0
Reborn + Harmony,freeway,0,65417,0.0
Reborn + Harmony,freeway,0,67462,0.0
Reborn + Harmony,freeway,0,69505,0.0
Reborn + Harmony,freeway,0,71550,0.0
Reborn + Harmony,freeway,0,73593,0.0
Reborn + Harmony,freeway,0,75635,0.0
Reborn + Harmony,freeway,0,77682,0.0
Reborn + Harmony,freeway,0,79728,0.0
Reborn + Harmony,freeway,0,81769,0.0
Reborn + Harmony,freeway,0,83815,0.0
Reborn + Harmony,freeway,0,85859,0.0
Reborn + Harmony,freeway,0,87900,0.0
Reborn + Harmony,freeway,0,89945,0.0
Reborn + Harmony,freeway,0,91988,0.0
Reborn + Harmony,freeway,0,94032,0.0
Reborn + Harmony,freeway,0,96078,0.0
Reborn + Harmony,freeway,0,98125,0.0
Reborn + Harmony,frostbite,0,377,80.0
Reborn + Harmony,frostbite,0,680,30.0
Reborn + Harmony,frostbite,0,1057,90.0
Reborn + Harmony,frostbite,0,1402,50.0
Reborn + Harmony,frostbite,0,1865,40.0
Reborn + Harmony,frostbite,0,2225,50.0
Reborn + Harmony,frostbite,0,2708,70.0
Reborn + Harmony,frostbite,0,3179,70.0
Reborn + Harmony,frostbite,0,3640,120.0
Reborn + Harmony,frostbite,0,4165,100.0
Reborn + Harmony,frostbite,0,4499,60.0
Reborn + Harmony,frostbite,0,4809,40.0
Reborn + Harmony,frostbite,0,5208,110.0
Reborn + Harmony,frostbite,0,5549,60.0
Reborn + Harmony,frostbite,0,5894,60.0
Reborn + Harmony,frostbite,0,6356,110.0
Reborn + Harmony,frostbite,0,6734,40.0
Reborn + Harmony,frostbite,0,7084,70.0
Reborn + Harmony,frostbite,0,7523,110.0
Reborn + Harmony,frostbite,0,7849,60.0
Reborn + Harmony,frostbite,0,8187,60.0
Reborn + Harmony,frostbite,0,8634,140.0
Reborn + Harmony,frostbite,0,8979,90.0
Reborn + Harmony,frostbite,0,9380,120.0
Reborn + Harmony,frostbite,0,9792,120.0
Reborn + Harmony,frostbite,0,10380,100.0
Reborn + Harmony,frostbite,0,11104,180.0
Reborn + Harmony,frostbite,0,11758,240.0
Reborn + Harmony,frostbite,0,12441,230.0
Reborn + Harmony,frostbite,0,12889,150.0
Reborn + Harmony,frostbite,0,13258,130.0
Reborn + Harmony,frostbite,0,13637,120.0
Reborn + Harmony,frostbite,0,14073,190.0
Reborn + Harmony,frostbite,0,14506,190.0
Reborn + Harmony,frostbite,0,14951,170.0
Reborn + Harmony,frostbite,0,15417,220.0
Reborn + Harmony,frostbite,0,15883,200.0
Reborn + Harmony,frostbite,0,16376,230.0
Reborn + Harmony,frostbite,0,16845,190.0
Reborn + Harmony,frostbite,0,17280,190.0
Reborn + Harmony,frostbite,0,17759,220.0
Reborn + Harmony,frostbite,0,18233,180.0
Reborn + Harmony,frostbite,0,18698,230.0
Reborn + Harmony,frostbite,0,19145,190.0
Reborn + Harmony,frostbite,0,19563,170.0
Reborn + Harmony,frostbite,0,20013,190.0
Reborn + Harmony,frostbite,0,20570,240.0
Reborn + Harmony,frostbite,0,21140,270.0
Reborn + Harmony,frostbite,0,21841,270.0
Reborn + Harmony,frostbite,0,22483,240.0
Reborn + Harmony,frostbite,0,22972,190.0
Reborn + Harmony,frostbite,0,23466,220.0
Reborn + Harmony,frostbite,0,24051,230.0
Reborn + Harmony,frostbite,0,24707,250.0
Reborn + Harmony,frostbite,0,25282,260.0
Reborn + Harmony,frostbite,0,25926,230.0
Reborn + Harmony,frostbite,0,26603,260.0
Reborn + Harmony,frostbite,0,27087,240.0
Reborn + Harmony,frostbite,0,27595,200.0
Reborn + Harmony,frostbite,0,28097,230.0
Reborn + Harmony,frostbite,0,28717,260.0
Reborn + Harmony,frostbite,0,29277,260.0
Reborn + Harmony,frostbite,0,29891,250.0
Reborn + Harmony,frostbite,0,30369,230.0
Reborn + Harmony,frostbite,0,30999,210.0
Reborn + Harmony,frostbite,0,31622,240.0
Reborn + Harmony,frostbite,0,32251,260.0
Reborn + Harmony,frostbite,0,32852,240.0
Reborn + Harmony,frostbite,0,33581,230.0
Reborn + Harmony,frostbite,0,34014,190.0
Reborn + Harmony,frostbite,0,34634,270.0
Reborn + Harmony,frostbite,0,35264,240.0
Reborn + Harmony,frostbite,0,35821,250.0
Reborn + Harmony,frostbite,0,36367,260.0
Reborn + Harmony,frostbite,0,37032,230.0
Reborn + Harmony,frostbite,0,37604,240.0
Reborn + Harmony,frostbite,0,38204,260.0
Reborn + Harmony,frostbite,0,38683,220.0
Reborn + Harmony,frostbite,0,39339,240.0
Reborn + Harmony,frostbite,0,40061,260.0
Reborn + Harmony,frostbite,0,40648,250.0
Reborn + Harmony,frostbite,0,41241,260.0
Reborn + Harmony,frostbite,0,41744,260.0
Reborn + Harmony,frostbite,0,42301,260.0
Reborn + Harmony,frostbite,0,42844,240.0
Reborn + Harmony,frostbite,0,43313,230.0
Reborn + Harmony,frostbite,0,43808,240.0
Reborn + Harmony,frostbite,0,44361,260.0
Reborn + Harmony,frostbite,0,44944,230.0
Reborn + Harmony,frostbite,0,45535,250.0
Reborn + Harmony,frostbite,0,46060,250.0
Reborn + Harmony,frostbite,0,46625,260.0
Reborn + Harmony,frostbite,0,47205,250.0
Reborn + Harmony,frostbite,0,47722,270.0
Reborn + Harmony,frostbite,0,48216,230.0
Reborn + Harmony,frostbite,0,48679,240.0
Reborn + Harmony,frostbite,0,49257,270.0
Reborn + Harmony,frostbite,0,49755,260.0
Reborn + Harmony,frostbite,0,50262,260.0
Reborn + Harmony,frostbite,0,50842,270.0
Reborn + Harmony,frostbite,0,51473,270.0
