game,checkpoint,episodes,mean,checkpoint_hash,training_seed,evaluation_seed
ms_pacman,70000,10,941.0,93bae63e74a3f782d1ce5e9c106a4ea20ce74c01747d9538e4d1aadab193c60e,1,0
ms_pacman,80000,10,1138.0,7e74209e1445d52f9cf06bf4b520eed8bf8762f9e79cc9f80627f0833ca1d8a4,1,0
ms_pacman,90000,10,1310.0,2fcaedf9af3e6d119f178822aee132fd215ff2405d1200713867015afb9de452,1,0
ms_pacman,100000,100,1493.2,5c21c6bef1c3bb5b263f18d4c66041c6d520e8fe054150ef4b40b6095583300f,1,0
pong,10000,10,-20.6,72c10cc2904c7efd8325efe6cc405842d7f06286d7e02393526fcdd9ece5205d,1,0
pong,20000,10,-21.0,df3546bc5509ba8f6ba06891d172ebd0defb6ea7c1c868c6eedd50d6b94141e6,1,0
pong,30000,10,-19.3,10209e3b5a474ef183b2b96f8d917deaf3baf54854efa03e8aeafcc1805ab94e,1,0
pong,40000,10,-17.3,f0a64dcd3c0bf7f9f1c95991db9dd669ca2831ace01982e941fd7ac9f2ecc88d,1,0
pong,50000,10,-15.8,7ec29afcd99f6b99a5da35caf22fd0719d1fb0215795454fb24d907dba355c8c,1,0
pong,60000,10,-14.2,d908ec3ff7bb29c0adcad7ced3897bfb5c4490a85a5f44075dcd2a6832a0e413,1,0
pong,70000,10,-15.9,a75c1aaa1644f1e206812edb3642747e04a061ceb926a990d9457429a0b95088,1,0
pong,80000,10,-12.0,933324ac476374f3f04b66aaf191b7d4be8aca0b9f7748c896b7793fcf13497b,1,0
pong,90000,10,-12.2,9bf3d4ffaff7026eaf34c1fbaafa466615e28d13a01609d9ab7a71b27dca7fb4,1,0
pong,100000,100,-12.73,2d85b327a7c969860b47803f9e32412c64c62b5700758ea659159d184884fb8b,1,0
private_eye,10000,10,0.0,ec871cbdbc7aabdcd763acc458ec93a60f09237911e4d536949fe85a9eafdfc9,1,0
private_eye,20000,10,0.0,150b781f5ddc5bf350f4252036576b62007421ca2cf56bf2d6cc0c81d361358b,1,0
private_eye,30000,10,-130.0,5ecb749447c6a87e6f4fb7400c669192de47077cd5239410d9680c7043f68d57,1,0
private_eye,40000,10,63.1,220dcae4c08266351f269c642ad972b7517052c58ccf603aaf3cf4997b21ddef,1,0
private_eye,50000,10,0.0,42c2fc78f6e1232f947120102df6de5366f37723b37421691eee686094178a7c,1,0
private_eye,60000,10,30.0,57035a95b49c8db24223f5f5929daf58e866514bdf9a6443be625eef70b27948,1,0
private_eye,70000,10,0.0,cd552aec678746f557a668ea34b08e0971976eae04c1b2c6dddd4d29abacfde9,1,0
private_eye,80000,10,40.0,c5602236d85a8919a5b71d12ec235782c90bc5523c858b5b39a0159965bcdb5a,1,0
private_eye,90000,10,0.0,e9c09dead22ddfff3ab3ac1fe6b89e262cf89b2d758cec8e3e21ce07ae217187,1,0
private_eye,100000,100,1665.65,064ec6d54aa8db91f6516f388ba79ec370ecaa1a1d3fe359d49d92987f43b629,1,0
qbert,10000,10,300.0,d1b605f1d2d50156ae553e079fb082fdf5a9243f27cb8b65c98dec9fee6613e1,1,0
qbert,20000,10,325.0,00ba6ff7b5937986249e35b98251d34cf89f69e40fce7954ba97429f50f109d9,1,0
qbert,30000,10,322.5,299dfe75ecfac789ad06934557ab3a582ecbe9a51f88ef4d7fb74d410c4d2b58,1,0
qbert,40000,10,350.0,940d07f00d9d2d6680f333c6c6cb53333ee8f4e7b8da54fe0bde30df03ad53c0,1,0
qbert,50000,10,342.5,f517c891b109ea9cf912c968fa99f070f84f95021dfb98e8a15fac2bd24f778d,1,0
qbert,60000,10,585.0,e6f05596900506e39ee4a05e20a701df2ab4521fe939f02dd4a2fffe5647a136,1,0
qbert,70000,10,655.0,3e55cb815e384531a85c145fce5562b74962e2f8675bb85216615e24ccb38b2b,1,0
qbert,80000,10,665.0,9d22c1765f5d80c40e24f475bafb926edad803c3e6f33ab76cddc4d2e24dd735,1,0
qbert,90000,10,677.5,47bbdd8ad6428f068fd3a2c77f2be4be16e1325253cf40bd9c9a54f22c8eee36,1,0
qbert,100000,100,784.5,17d4e80f7d15b37a396b6e824e9d1f4c7c34e6e917d881bc47a0bc91a5f149dd,1,0
road_runner,10000,10,410.0,092601f2c8542e750002188037ed1f355481610d96101be27a8c40ff6b3bcdd2,1,0
road_runner,20000,10,950.0,4a781adac8934522e6ab30e549d242849f67a9a5377447dbf924cf07b703ba7e,1,0
road_runner,30000,10,970.0,f22b4c6923248da01a3efa2536aa37d68e0940c0b4b85022337e249a3c83ec8f,1,0
road_runner,40000,10,920.0,7d8f77e4e794dd89e131c7b767f2afa3dd6dde4ccc46200fd13e930cefe11fe0,1,0
road_runner,50000,10,2610.0,c58385e711fa380e0cda9ea4e6113c697d8e166912f734fd887a99e7244c2148,1,0
road_runner,60000,10,1800.0,beb64aa1dd0348a1fea870f15428a4273f9fa8c25849c93cdd6108ffd0513a96,1,0
road_runner,70000,10,7450.0,5c5f71bdf64abac975988d44f7d4aa7ea596c930e703e6ad42c74303f0f3c820,1,0
road_runner,80000,10,8660.0,daf0c9afbed6c46a27744612d9e9b2abe2a53349d77dbbfb141ffd2897c8c272,1,0
road_runner,90000,10,9440.0,7303a601267d016c6dc4bedf2a15e533cfb17cf086afb584c5eafc2966c3c2c1,1,0
road_runner,100000,100,11410.0,f979f2279860a990018491cb08d9d5c93c7ee8a064691e0751a6505de9190e3c,1,0
seaquest,10000,10,134.0,88e99357359c37eb6ec83304752ad1c2dd3a154f18342c30c306d72172e1b583,1,0
seaquest,20000,10,148.0,8df3db41b46be93814da13469aceda55701097bbf4b9744a1214f26c730ca90c,1,0
seaquest,30000,10,340.0,903f623b27483d6a46aa55e3024d3951968dce744b8b4dad6f0a78f0d9644b38,1,0
seaquest,40000,10,478.0,2154fa250acea40d2a71acc2f3eca8a26c310f2f1af36b9abc592e7e5b333a00,1,0
seaquest,50000,10,696.0,4ab682f3fcb2c7fc632de9aedbfe91761f2d8f822947fd764f5aa0f8ea124ed8,1,0
seaquest,60000,10,518.0,cd14f21a2a40cf71fac479159904be34cb948e4fb975b514c79310f1bd38b93b,1,0
seaquest,70000,10,594.0,b2825de1c22f592c3af92807ac6fe44ae49bc4e4f751b83f2135e8b95bca6b57,1,0
seaquest,80000,10,426.0,4b85e0997ad5ebd5c59a738119b7db0fbbed836e40531940fec2a2e8c1b7cee3,1,0
seaquest,90000,10,456.0,6a546cf179e379176427921f615e351a2cb4faf30d326d1a538cea98dd94719b,1,0
seaquest,100000,100,373.2,dabddf1dd5e16259b9bd1f2b39d6eb88ddb128acb5589c9b402160a8510b45cf,1,0
up_n_down,10000,10,1146.0,8ae3e0c3caeb8f2fcc812b40af88307a7b9606e4a9599fc8d3a48f44fedca033,1,0
up_n_down,20000,10,1422.0,749fb96f13bac8e133ec3dc5700314c3d27b28e027516bdd26845a836eafb296,1,0
up_n_down,30000,10,1804.0,65c428f9d27040919fc406dd37f5d8f32330bd02e67b200d184e40e8aa6e0a8d,1,0
up_n_down,40000,10,1755.0,5e86a44b9318f2a35aca9867f97f8ad7318dcc7fa0855e1aae46fb1e0bffd0ad,1,0
up_n_down,50000,10,1901.0,a6429e2fb29c5cc5d16cb81c606d8fff0b309df5f468109f6119e608ebe963e1,1,0
up_n_down,60000,10,3209.0,71ec357e85fe9684bc9a6bf80776c48b4b09c9585d727e04cdf3e5c4a17d2d21,1,0
up_n_down,70000,10,3335.0,7156e7990a83ae7531afbd85989eec7cc57e1815d47e756f74ab0f9c96879dfa,1,0
up_n_down,80000,10,3910.0,c3e57ce39b6e2f6f915839702d3249758eff4149ca8ec152618ea23a3872ab01,1,0
up_n_down,90000,10,4852.0,3c1278b471c5996dea313d8e0b3c43c4eda97889c2a25cfe1d97d18622765081,1,0
up_n_down,100000,100,5279.3,191b25faca392ac4ea7083b4d24323b18ef97bb54d5c80412562e2f4730c183c,1,0
alien,10000,10,240.0,994218daa182a968b0f2eceda908b7da2462ef84199c70a4422afff1f4388d63,2,0
alien,20000,10,149.0,2c503cbfca90888a00d11ddaa2baf74f71fdc7bec7821c5b898af97c8febf6fb,2,0
alien,30000,10,306.0,44d6af390cf77854412d37ca751931740109c831fd4597269069b6aa42be83f6,2,0
alien,40000,10,452.0,8e67c97b502fadc1d1668fc0caa3c99f901dc0a5e8a0a239ae68cc11041d4ee5,2,0
alien,50000,10,299.0,48a11f43a35eda1db054cdf22265d88089496f42e2ecd70990bc737efbd2af0b,2,0
alien,60000,10,442.0,d61ca3284a8a50b2734802ef87aa067c05adba5e5da59dd0a6220d204113a2d5,2,0
alien,70000,10,620.0,48cf5770a9992ade78d4407a0be12491c63b27b09e576c936129785658cd2894,2,0
alien,80000,10,671.0,3a77c21683ad37b47beeadf3e763458df4ffef9b779199e818656fb40afcd455,2,0
alien,90000,10,681.0,beb27338795dc4bfcb97a25e6d32b28929a83d65d158a269d57a0c4f323dabfa,2,0
alien,100000,100,821.5,5eac334a4b313df43fc05b209d76f442ae716eb35e299c90f041924e689b9829,2,0
amidar,10000,10,38.3,79b0d70eceb0495079a71e74f5c0b6a334d3e973a1c64e972bdf1adfd2f07c0f,2,0
amidar,20000,10,34.0,fdb80eee148daeb841191729eb604c794e29ecc4e82291b2a5ca4306cf5e3284,2,0
amidar,30000,10,40.5,d3a198776afe5d2f221a1304a95f982cfdad0a465c9f3354e5305412f025a65e,2,0
amidar,40000,10,48.9,88d073cc9ccef57cd833aff5f043588beae80b49f35358643bc7ea67d93537b6,2,0
amidar,50000,10,82.0,c639431be0fc45e7976d285c8fbc1e37a86988bbad1930a1f982406fb55fce44,2,0
amidar,60000,10,64.4,0a3d1de9ddcbee2e98af7132e904f245c98bb1b4dacd9a280552027b9522040c,2,0
amidar,70000,10,87.3,7b2e2a97a03ac0d68c02fefac4daadb7d4a3f44e78710de4f648b6fe6e36be26,2,0
amidar,80000,10,113.1,4f2896fbda0dc974f35b235fd582a3156048bc67217c93ce00ed8e971c6c6870,2,0
amidar,90000,10,85.6,93bf393b780ab70cd09fad20d5620f90051e1da8330339d79eb2f9e180085658,2,0
amidar,100000,100,138.99,6584d2b010387ed93527af1635b2e04f9d5af1853718c867816f0e673b177c0e,2,0
assault,10000,10,380.1,711706a927045eeabf22140256e3219c6d785a3af6f7b37cd79e1aabc366c73f,2,0
assault,20000,10,451.5,db65115747aabba136c30e284d162b07a60e5eb35839c2180ccd4abc546bbe8d,2,0
assault,30000,10,306.6,fd8f0157ddb7ff624c4a75947d534d051b1d7b42677991522bccc68b12d35d11,2,0
assault,40000,10,417.9,8da0e87f3e5164e5b239eb61b761a59e3c157ad143e01ef36a821771c9b68a71,2,0
assault,50000,10,554.4,dfa941883c8ef40a055231a3567f0bcd651d29dee58cacbaa8471e0095d1150d,2,0
assault,60000,10,573.3,75b21538210e50fd67f9862a94c61e8dc4eab73473d656193a4e7ef2e74cfa07,2,0
assault,70000,10,598.5,9b4218d30d6ee943aa2639b42d363a351134fe77cc65cadff450a21f99a291b3,2,0
assault,80000,10,578.5,7238ed2f5013f4131691b4b950d6fc0ff727eff0274a5d293ac66a1eb692947c,2,0
assault,90000,10,619.4,6e4cd1886b9b82b02be5c2192f784851a39377c1559c1c8001afdeaa4aa70951,2,0
assault,100000,100,665.15,d42b84acc7ad56379e9b74110ab974a1c4e60b6237f3e74c7564dabff3758e7b,2,0
asterix,10000,10,310.0,19236405bce090dfd603b83fc82576c54517973011fef997f039ad2475c6ed82,2,0
asterix,20000,10,160.0,7cbb338d3853ed4b27705aae7df199c198ce0420e853beba4bd21005c7588aa8,2,0
asterix,30000,10,310.0,7d2543330741e96dd744ab17a937db82081c61605d1f14a495d949ed4ab2d1e6,2,0
asterix,40000,10,360.0,00125249183e416d5370ba3c4dc886a828c0804a7dcde88a33558842fe4f2723,2,0
asterix,50000,10,305.0,5ddb457827b453967aa1e53b7b76dbc9e10a3d7947a3ad3c2174d674057c94c2,2,0
asterix,60000,10,395.0,b1f08f9cd64cd5a9baf788df483664062683cc12b1977b9852d0dc2504b66e12,2,0
asterix,70000,10,510.0,cdab9aa38011097850e970e8f0a1fb3e5926c9bff0b03619e7a701619ca5fa43,2,0
asterix,80000,10,405.0,f5e783101ec22e19997e3f7c6092f6c2df00f101ffa2ad303dd8e3d40cf126c9,2,0
asterix,90000,10,520.0,05cf52fdd80604ec8c31d62e3adc3ebf24b118b274d4f4aa4eb5fb1418884f46,2,0
asterix,100000,100,488.5,27591948209d68346de20c5a553cf48a6f5bb8340377f6e437fd5af4c2d4a3a0,2,0
bank_heist,10000,10,8.0,12e7dcbe92595e19a88ed051336f4b2a692be2a8bd72233221c6b07317a8fa94,2,0
bank_heist,20000,10,7.0,0f8f988cb13bbd4cbfbd071ebd51eeca2e3dccc199ea577f9ca0c98a70e8e672,2,0
bank_heist,30000,10,7.0,8a988ea8e4d3591882ae2687a1ba58de9724b19e100f28ffb8f0efef86057356,2,0
bank_heist,40000,10,9.0,67df509bedf1bd7a04ff58b1660a0a5f7317b45993552e0144cfda12258d592b,2,0
bank_heist,50000,10,22.0,48c31eedbed86e0f1c68550ca0709c3ea09507db71d95a7a379537e6a03d1f89,2,0
bank_heist,60000,10,18.0,381303e0d0f4f8f0e3542c2da13bae1e2281a1336a71d0e6dbeb3901d7cfa6a5,2,0
bank_heist,70000,10,26.0,cd1946b68d166d8e60787a8d2c57f43fbc9396516689e21e052b7fad6ec499fc,2,0
bank_heist,80000,10,21.0,c59458a4915c661ceb0dfcbf8abf3d35f4f8d41a3f90c5218172849a91451f4d,2,0
bank_heist,90000,10,32.0,78b7109fb55d6f6f050bc0ad8e360dcef39184d343c1dd6817ec78d71f86b749,2,0
bank_heist,100000,100,26.2,b0a016cb3cd33f01dd0d5a11c5e6a6f6783b1d65832e24132d367e4ed4502f12,2,0
battle_zone,10000,10,4800.0,9d8deab82f38f7441f17bce2cafc36ee1454fa7cf3cf2cad58b4da0690f5e4c5,2,0
battle_zone,20000,10,2400.0,02dcd3e2e581124e172c95e88dbf85f13a973a23c552d16688285828d769f470,2,0
battle_zone,30000,10,2600.0,0a37e373c8822b044bc2be07b74509807d9fa7d2ac7e68caf000a9cf2e268f82,2,0
battle_zone,40000,10,4800.0,10d59b36e086671c1281206431730cf13a1f566226c56a6c960af5799e6572b8,2,0
battle_zone,50000,10,7500.0,eb6e32730e0f7bcc8c9e986a2c3add72795388f39af9f9d254ffa18ab322e889,2,0
battle_zone,60000,10,12800.0,502f31f3322e1955ac7633512a830de2b8775075575b1b2f6363450a89e3987e,2,0
battle_zone,70000,10,30200.0,ff1b58027a9bbb7c4859c4cdf256f55fea3137bbc9f0e4c547255ff398ceb7d9,2,0
battle_zone,80000,10,13800.0,10a74e31c18f00800c09e32440b7620117d757b5d83351241b22a8fe1f3ca1b9,2,0
battle_zone,90000,10,21300.0,2d1798432c6e225913acb266b439521a7ddcc9a7bfbb3cd7194c85c128c51fbf,2,0
battle_zone,100000,100,22770.0,725433790d9eb62d7cbc735786565a106cfa49e7ee21cfdc224902f212b2ce75,2,0
boxing,10000,10,-8.7,2724a2bdfbbbfdab4d0ec6adfeb4f7b619f37326addc2f529861542c6017864c,2,0
boxing,20000,10,19.3,6c39135d8a08d521de291d0e9ef1b9367175a613e02314f7b91a6e06de27fa31,2,0
boxing,30000,10,22.1,0b9dc282ca0c534c7afe5f347df0a141994eb32cc970e8c0214785c4cdf87979,2,0
boxing,40000,10,13.5,b5f8169740dfb3a15cf3a5ad1ab29f55014db85323ba1b4a2a82c0aa9dcb083b,2,0
boxing,50000,10,18.3,7dce73264e87663a696ddd79917b9c4ea7f1a577b51947624c0d3667696b55d8,2,0
boxing,60000,10,18.1,52e13d5fc8dee2fac3a955f2934e16119f98825e00533ba35fec13f3c34e4b58,2,0
boxing,70000,10,20.3,4080478d57f5d140615955e5d82206c5f402a4f7241eeb5f62d9672c5c2b3386,2,0
boxing,80000,10,26.5,bc513953ea73d13e794f92c98ca71b010e9b807dba87accc4ad7455bc78ec70e,2,0
boxing,90000,10,13.2,ddc5b462896009da70bfe625a8fa731f32d3f01b263ca195e8753ef9cb7fee9e,2,0
boxing,100000,100,56.99,725a4250a72fe7256cf98cb8726559970b9dc4476c57acceaf9b3ac9ce36035a,2,0
breakout,10000,10,1.2,158b51de0c685b1164ba4b7f86a605eb1458a469e16acda77c87e3d9339ed59a,2,0
breakout,20000,10,1.3,3ca9ee71207ff66e0db7ced779e6d1ac4cc67b24c943a7d96c748e48f1488ee0,2,0
breakout,30000,10,2.6,2be96535a967c8d1532c09abf8cf2695298a068b4adafa33f478eb51191a4404,2,0
breakout,40000,10,3.7,660e085384fe637e34bcda9f40d3742dfc886557c0e90285cb8ddc2fa4a7545d,2,0
breakout,50000,10,2.5,a98f7f2412297439007a9a0570b51241db8e3f7a0b5562f682f27ec42ddb504b,2,0
breakout,60000,10,2.6,47605d6e4a033785d577c84f1e736aa8ae9009912f59475b58477576757f06f5,2,0
breakout,70000,10,4.0,746c2d05742618bc8de08aa91cd18829fdaa20d1f8855518a292b6fac914a17e,2,0
breakout,80000,10,4.1,46b7f98aaa2025e81ff754ab642836a30cab1ed621a17eb20118995c2b219ff2,2,0
breakout,90000,10,5.8,cecfdf44be6fd98ed59b98d87f93344846c1d58cf5436c4a6134d6fbabf4b6d9,2,0
breakout,100000,100,6.45,ba4f6f958f364880f21c6cc1f4796d1b388022456d646e952f1c6acbab53b6a4,2,0
chopper_command,10000,10,970.0,1cf90008d234ac0c60d4d3975d75e4fcf110e25908525a631778992baabe2be1,2,0
chopper_command,20000,10,520.0,eb4485fa9b9cc5039b7e106419d93f0e76373c098d94622853c791a26de505f4,2,0
chopper_command,30000,10,940.0,0213b75d4b25b3fca3ca137dff138fce71d152e635c810d90564de4a98467420,2,0
chopper_command,40000,10,910.0,425dfff4ab0b04d5a532e8bc02f6d50fe10cd42de6256c500bf6074624de0405,2,0
chopper_command,50000,10,870.0,442564f0177bedb10fb42097f6970d2acf4dbef8b2d5f59840bb73561c570ee6,2,0
chopper_command,60000,10,900.0,2d0ab9e349fb773c4374b582b54c9c9dfdc0b3f78f44bff41dbc006ae6008b9d,2,0
chopper_command,70000,10,1200.0,16e563c60705508c04581f960d4390a6f16784a8340619f0c3789fe9d812ce2a,2,0
chopper_command,80000,10,750.0,746adc0bb21ab99eb46b82b1628133369123592ab9835411bd015bfcf7e39998,2,0
chopper_command,90000,10,1090.0,06a8be1f9056ec70b9ecff2b6b710e4afd7d6e0515e689ac3676f1fad1533c76,2,0
chopper_command,100000,100,1347.0,1a5fa36a78c8e093b0e73d297ddcffde0ad3d74d1083837f8eba15e2472e893a,2,0
crazy_climber,10000,10,18470.0,580c2f7b0a01728f4117182e52b65ecfc67ca3a5e06225b38a46bf74b24cb762,2,0
crazy_climber,20000,10,11000.0,4a9ad7e6c3726d6e5c5f2da2bf1c18531cbd7d0e550058582e1438054761edd1,2,0
crazy_climber,30000,10,28520.0,107b367674fbba41a914280ce7315e0f43b27d7a6e3c12a7fe332245285eab7f,2,0
crazy_climber,40000,10,44500.0,3b81c8c898c40f6e76f74b82b0d1581f143038b82527ce0873b81ff9e09d12d0,2,0
crazy_climber,50000,10,48670.0,fe7ff3f4d3c45d3b0a4890312a2febb9b77f308548530e9b1eac8403fda0e3dc,2,0
crazy_climber,60000,10,60620.0,9c717c03eb16edb7e461e55be846f724ae510f0fed4a6f3d969acdb8051274d5,2,0
crazy_climber,70000,10,43810.0,37e7d30ceed8d455e4f535195c0512f9ad7d71c95df0acc15c45dbf0dda74cd8,2,0
crazy_climber,80000,10,58770.0,fae00ff92d19a80640705f868ce21fc163acf7904b8a1bf432755f6f41b1f1c0,2,0
crazy_climber,90000,10,71390.0,d5345a533b8d46713aaf12e3fc8890511118e765b755139e686a82252d0a9e8c,2,0
crazy_climber,100000,100,52832.0,eebab30d40c8c1098ed0d52cdc7a64a6db20f0daecf6b5ec7ac73dd41bfda1da,2,0
demon_attack,10000,10,107.5,12140aae0c293c037f965f8adad991e4174d9643f7b441c65729587a10364214,2,0
demon_attack,20000,10,248.0,ef1be0bbd8def809b50dcc9108c7646cce4fb8a8a61f22183274b5eb7eff5e41,2,0
demon_attack,30000,10,175.5,d6f2e535c93fdfd5acad1c1f031ac2f6551db32e3d6ecfbdd0a87853bfdc6ccb,2,0
demon_attack,40000,10,138.0,201a38390c8019f97a138e3b9303260f631357a81347e6bc1cf91eae3d6de714,2,0
demon_attack,50000,10,120.0,dcba6001aa9f24de65667ca6994c2372614bf31ab5b827e945cb97094478ffc6,2,0
demon_attack,60000,10,133.5,7494997fff6bf1ed1187eb6b008677d049fa67cecbcf589078a06f545ecad60c,2,0
demon_attack,70000,10,106.5,5d1411910bba4edb0b64d17881f585dc056f3b2dbaa24dfa020faff8b8f814b6,2,0
demon_attack,80000,10,230.0,bf54a4f5ea20966ef110b36db6aa4c5972d5d3b9eaac40509117525fb971040f,2,0
demon_attack,90000,10,296.5,f6470bdd98b135992225c0a82b236ce12e0eb241e5b9a345152fd87dc55ed998,2,0
demon_attack,100000,100,212.85,107d0819ea62586aea982ef88a439079a5cd268d873c4a7d8dfe7b87bafadaeb,2,0
freeway,10000,10,0.0,34a5b5c68104bfec9349e2008ebe3f10f1b85fefaab2f543a69fa96a5178f36c,2,0
freeway,20000,10,0.0,6c437bec098d605ee54257a8852ce59fc27693652172692223aa8786d1835c50,2,0
freeway,30000,10,0.0,c494858eed202feecbab4f92124feaf6122e5c87e53a7028c47bd0f81a90d4a9,2,0
freeway,40000,10,0.0,459bc90fe0cfe24649eb9e28de80d21796ed4e80c77a74786600a333db9f7a62,2,0
freeway,50000,10,0.0,bd2f1d12f430c4a29a34f9cf35ba27c856b682d2b216fb79758e8afc6992cc25,2,0
freeway,60000,10,0.0,c540ea945d554636a2b1a6d625d432b9aec6a9b0e08209a56cbd68411b81ad46,2,0
freeway,70000,10,0.0,d3358c70ced959b5a6beefc4b6d7a62017d80812baa6986b99e0513bcfebf81b,2,0
freeway,80000,10,0.0,d76f5adc9a9d06ad80e7049cae47d0aae8c4804fc7adde6135e715732633e4b6,2,0
freeway,90000,10,0.0,50d9cfa05570f3663d755376e00ee8974138ec50aa42cdb992424af83ee431ee,2,0
freeway,100000,100,0.0,baa140022a4cb6764ab4190dbbd791ff90e31e3f88f48b93745eddbd8dcf05af,2,0
frostbite,10000,10,79.0,e4fc7c43bf5576ba6fec72e539c3de529d0789b687c1ab06333521f1e5e5859d,2,0
frostbite,20000,10,207.0,331a207f2ecb8f049eb4eb0522cd40af6339a6ced06eb5e17182211841c916c5,2,0
frostbite,30000,10,218.0,b122575d8e0c37eaaadc77555d86b621065f5631e1aacf39bdcf0b8956c01531,2,0
frostbite,40000,10,858.0,fa0eb3e54aa69d9825750239f7257bb3c26b1f628991a16ed36cac46fbd4c7f1,2,0
frostbite,50000,10,1960.0,5a63ff4c3be8502ad4efbcdb275ef8b24309e94ab5e4a00750b347611f3e05bf,2,0
frostbite,60000,10,1374.0,2938c963e61559c81060fa90b9bcce3432ffc3ab8910c5792655acd5b52b1fde,2,0
frostbite,70000,10,2529.0,80f3e8050a6fed8934869028ffb346fe3b25d7a0855f932e331f079eeddfd2d0,2,0
frostbite,80000,10,2400.0,34046bd0bb018927878a94c528b27c5b5e164d43fda2159d7088675f10ea1273,2,0
frostbite,90000,10,2816.0,c2926fb9a6280aba49647b5a8d04730814c46cdf89be014841d31b9bb6b93aaa,2,0
frostbite,100000,100,2816.1,e526abc9fb2b31210e6d41b066d330a01151fba8a3636f87390b0bce86a383b7,2,0
gopher,10000,10,278.0,502a9cf9dd327853ef2f5cb9bc4a0969c310b37640aa6cd1025ca1a3455d6c24,2,0
gopher,20000,10,200.0,f97a1943cdc4129969bde524aa8cf1921637b2981a852378d4589d0a13771eb2,2,0
gopher,30000,10,612.0,8e9ec82959eebd7f01764dbb444b47a18e6ca189b639e0b3aa36d7c765cae8e5,2,0
gopher,40000,10,474.0,db6dd749190335251f2bd216252c700a7694f29bd64698b0f41d906c92494fed,2,0
gopher,50000,10,462.0,675d5642e7472f2a0397d81a6755956b6542e7896be5dffe18d8b88f97c5d1ac,2,0
gopher,60000,10,396.0,c31ddeff901d949d3ed705182f5b8dcc3012eb7a2f15e95bdaf887b6f427e771,2,0
gopher,70000,10,506.0,01510241ab64661ef0fa47ec31f5d66260d49080d13a3c1f5f4484c93453e3d0,2,0
gopher,80000,10,734.0,73eecd9927fd2d07057128126568b0ac88964fed5be7617712c4c7aae9680eef,2,0
gopher,90000,10,404.0,28fccbe5403f002c2dc3464b350dc543b563015f448ea9280a1c9985b15eee55,2,0
gopher,100000,100,733.8,0a4a63068a0d0184c7de16ab766e1b3c7593358090c34083c385fafc4cc054f3,2,0
hero,10000,10,1185.0,cba537c1af97dff60e497a08f99684731f4e82344ac639388947f5a4f7c5e9c1,2,0
hero,20000,10,3019.5,8610e366d4123d487aacb3ae416c0f2fb1c3222039fb2c671d63da0faf70b7c2,2,0
hero,30000,10,3087.5,89a75e85884c3a6aa42e6dcecc18d22ecef1e1d10895821ac574af433a406070,2,0
hero,40000,10,2767.0,19e8b6d56f24e940574496e458a789a255ba0cc55d94fcb2389863ff44067ff0,2,0
hero,50000,10,3771.0,a39a592c71cf137a9cae7ba8ab90d7e3320744d24d34481b0751d98a7e9c4733,2,0
hero,60000,10,9595.0,615c8bce1fbb885de5e20772500c898b6a955e47056f948b8d292815dfb78fc0,2,0
hero,70000,10,7498.0,38292e32d31339c1c08041a7d2096977d0e3683fdefe2eda273aae94ea73a498,2,0
hero,80000,10,7529.5,a5cd14801596ffc6c019d72c0f81259eb333a638be24903d91af96bb62556f8b,2,0
hero,90000,10,7560.0,7a9fcf1ac1b890deff213f84752b3d02ead8bc4c1c6df5dcc634d602375ea13e,2,0
hero,100000,100,10371.3,cfe64c741434f72fc4cb3b8170fbeeaa3a71ec9d1ba94d2c67dbe19c8a7488a5,2,0
jamesbond,10000,10,45.0,a4e513d0891f896f541effff66cbdb651c990b375a16be15a172c2ca01875928,2,0
jamesbond,20000,10,25.0,322900bdbae75fa0d706cc63fb8b4f5e48bb568cabc8c07b7ef79b0dd2d88f02,2,0
jamesbond,30000,10,40.0,87bf0851878b5b07bde8289f2407922f5e299f61af583e29cecdeb468102c5c3,2,0
jamesbond,40000,10,60.0,fff74969d8b159d3156aa3a849a123a224976027a68a721f263337ee27545ef2,2,0
jamesbond,50000,10,115.0,6982880d019a83f44f2bb1bde993535791d2b08f2eb1b41b41087326e351dba1,2,0
jamesbond,60000,10,100.0,74ec2a726c445c45d86570abbc85a63f063ac519fca2fcfffa6a567111905f0b,2,0
jamesbond,70000,10,110.0,ff813085a997abaf4cff50e8a8ddc0ca5568cd9e57bc38a17f17994bc3ef700d,2,0
jamesbond,80000,10,140.0,aa733026b3e4c6de93252b60092b36864dd6977b5f4b84e34f49d6f810f28ee9,2,0
jamesbond,90000,10,210.0,38185d14c0509fbd464c3788406cfaac0c45680cc9de415735bd7bebf2930eef,2,0
jamesbond,100000,100,203.5,31b5de2a1f36cdc35238cd3aae94af70be957a7c6f2beb44439b69f72a515d66,2,0
kangaroo,10000,10,0.0,7c0f6e9c2d425da6cd8b49ca713677ff6fb5e50056acc4f152563e50656f91d5,2,0
kangaroo,20000,10,440.0,6dfb0c0bd6c301c7905bbc1d196daf935f6023c51ee81eb0123ac95c6f927192,2,0
kangaroo,30000,10,600.0,808ee17d72e6f96da463a797273e2d5dcbe3f4884fd716b7c14b2ee3daaf1f45,2,0
kangaroo,40000,10,540.0,7945985c61663389d52ecfa6560e8f6efe5cf609cf1f0e4519a996884844c3be,2,0
kangaroo,50000,10,600.0,236e2a1f2b5da4665db52ffedf7afca7d319013acd8ec1e2f35b531c4e278ce1,2,0
